Ensembl ID	Agilent ID
ENSG00000011523	A_32_P164061
ENSG00000011523	A_33_P3265224
ENSG00000011566	A_23_P154130
ENSG00000011566	A_24_P285522
ENSG00000011590	A_14_P130605
ENSG00000011590	A_14_P200534
ENSG00000011590	A_23_P131024
ENSG00000011590	A_33_P3289167
ENSG00000011600	A_23_P27994
ENSG00000011600	A_33_P3409062
ENSG00000011638	A_14_P116130
ENSG00000011638	A_23_P206899
ENSG00000011638	A_23_P406131
ENSG00000011677	A_23_P125618
ENSG00000012048	A_23_P207400
ENSG00000012048	A_32_P171695
ENSG00000012061	A_23_P107701
ENSG00000012061	A_33_P3228128
ENSG00000012061	A_33_P3365037
ENSG00000012124	A_14_P128902
ENSG00000012124	A_14_P131478
ENSG00000012124	A_23_P209055
ENSG00000012124	A_23_P351286
ENSG00000012124	A_24_P254106
ENSG00000012171	A_14_P104255
ENSG00000012171	A_23_P132718
ENSG00000012171	A_24_P294419
ENSG00000012174	A_14_P110364
ENSG00000012174	A_14_P202437
ENSG00000012174	A_23_P114095
ENSG00000012174	A_24_P213856
ENSG00000012174	A_33_P3283237
ENSG00000012211	A_23_P348684
ENSG00000012211	A_33_P3212659
ENSG00000012211	A_33_P3377564
ENSG00000012223	A_23_P166848
ENSG00000012232	A_14_P112811
ENSG00000012232	A_14_P122228
ENSG00000012232	A_23_P384405
ENSG00000012232	A_32_P92163
ENSG00000012232	A_33_P3291294
ENSG00000012504	A_14_P109817
ENSG00000012504	A_14_P120536
ENSG00000012504	A_14_P137520
ENSG00000012504	A_23_P25396
ENSG00000012660	A_19_P00330212
ENSG00000012660	A_23_P156497
ENSG00000012660	A_23_P431521
ENSG00000012660	A_33_P3273719
ENSG00000012779	A_14_P104436
ENSG00000012779	A_23_P104464
ENSG00000012779	A_33_P3356007
ENSG00000012817	A_23_P137238
ENSG00000012822	A_23_P98995
ENSG00000012963	A_14_P131332
ENSG00000012963	A_23_P205393
ENSG00000012963	A_24_P159094
ENSG00000012983	A_23_P205646
ENSG00000012983	A_23_P350491
ENSG00000012983	A_24_P16997
ENSG00000012983	A_32_P203219
ENSG00000013016	A_23_P79251
ENSG00000013275	A_14_P113810
ENSG00000013275	A_24_P91310
ENSG00000013288	A_23_P250379
ENSG00000013288	A_23_P250380
ENSG00000013293	A_19_P00805942
ENSG00000013293	A_23_P253451
ENSG00000013293	A_32_P498287
ENSG00000013293	A_32_P88262
ENSG00000013293	A_33_P3288624
ENSG00000013297	A_14_P138857
ENSG00000013297	A_23_P29800
ENSG00000013297	A_23_P405088
ENSG00000013297	A_33_P3255404
ENSG00000013306	A_23_P100764
ENSG00000013364	A_23_P88819
ENSG00000013364	A_33_P3294608
ENSG00000013374	A_14_P106679
ENSG00000013374	A_14_P119930
ENSG00000013374	A_14_P133579
ENSG00000013374	A_23_P215154
ENSG00000013375	A_23_P19592
ENSG00000013375	A_24_P393658
ENSG00000013375	A_24_P944723
ENSG00000013392	A_23_P255076
ENSG00000013441	A_23_P16817
ENSG00000013441	A_24_P257151
ENSG00000013441	A_33_P3211513
ENSG00000013503	A_14_P109708
ENSG00000013503	A_14_P115438
ENSG00000013503	A_23_P87732
ENSG00000013503	A_24_P321626
ENSG00000013523	A_23_P363406
ENSG00000013561	A_14_P104392
ENSG00000013561	A_23_P255317
ENSG00000013561	A_24_P132039
ENSG00000013561	A_24_P69150
ENSG00000013561	A_32_P222521
ENSG00000013563	A_23_P85164
ENSG00000013563	A_32_P161166
ENSG00000013563	A_32_P20904
ENSG00000013563	A_32_P66324
ENSG00000013573	A_23_P203947
ENSG00000013573	A_23_P203949
ENSG00000013573	A_33_P3322307
ENSG00000013583	A_23_P117082
ENSG00000013588	A_14_P107266
ENSG00000013588	A_23_P36825
ENSG00000013588	A_23_P36831
ENSG00000013588	A_24_P98948
ENSG00000013619	A_14_P111160
ENSG00000013619	A_23_P251075
ENSG00000013619	A_33_P3404489
ENSG00000013725	A_23_P139162
ENSG00000013725	A_23_P311875
ENSG00000013810	A_14_P128134
ENSG00000013810	A_14_P131194
ENSG00000013810	A_23_P212844
ENSG00000014123	A_23_P30956
ENSG00000014138	A_14_P114156
ENSG00000014138	A_14_P125349
ENSG00000014138	A_23_P161615
ENSG00000014164	A_23_P9036
ENSG00000014164	A_33_P3423820
ENSG00000014216	A_14_P101302
ENSG00000014216	A_23_P138835
ENSG00000014257	A_14_P101781
ENSG00000014257	A_24_P37589
ENSG00000014257	A_24_P46130
ENSG00000014641	A_23_P101950
ENSG00000014641	A_33_P3261818
ENSG00000014824	A_23_P30050
ENSG00000014914	A_23_P126766
ENSG00000014914	A_23_P51986
ENSG00000014914	A_33_P3393927
ENSG00000014919	A_23_P202374
ENSG00000014919	A_24_P115700
ENSG00000014919	A_33_P3409302
ENSG00000015133	A_23_P379945
ENSG00000015133	A_24_P136094
ENSG00000015133	A_24_P289170
ENSG00000015133	A_24_P911663
ENSG00000015133	A_32_P170811
ENSG00000015153	A_23_P139825
ENSG00000015153	A_33_P3312030
ENSG00000015153	A_33_P3314161
ENSG00000015153	A_33_P3390456
ENSG00000015153	A_33_P3421108
ENSG00000015171	A_23_P75083
ENSG00000015171	A_24_P201323
ENSG00000015285	A_14_P101264
ENSG00000015285	A_23_P96331
ENSG00000015413	A_23_P152262
ENSG00000015475	A_23_P154929
ENSG00000015475	A_24_P187948
ENSG00000015475	A_33_P3227041
ENSG00000015479	A_14_P114393
ENSG00000015479	A_14_P116917
ENSG00000015479	A_23_P70047
ENSG00000015479	A_33_P3280916
ENSG00000015520	A_23_P20075
ENSG00000015520	A_24_P324712
ENSG00000015532	A_23_P15582
ENSG00000015568	A_23_P218637
ENSG00000015568	A_23_P357985
ENSG00000015568	A_24_P85942
ENSG00000015568	A_32_P129660
ENSG00000015568	A_32_P205944
ENSG00000015568	A_32_P89371
ENSG00000015592	A_23_P31739
ENSG00000015676	A_23_P31477
ENSG00000015676	A_24_P218056
ENSG00000015676	A_24_P826520
ENSG00000015676	A_33_P3356731
ENSG00000016082	A_14_P112433
ENSG00000016082	A_14_P201897
ENSG00000016082	A_23_P81529
ENSG00000016391	A_23_P357185
ENSG00000016391	A_23_P69293
ENSG00000016391	A_24_P880000
ENSG00000016391	A_32_P73507
ENSG00000016402	A_23_P145514
ENSG00000016402	A_33_P3421118
ENSG00000016490	A_14_P137798
ENSG00000016490	A_23_P51217
ENSG00000016602	A_23_P45751
ENSG00000016864	A_23_P132669
ENSG00000016864	A_33_P3275290
ENSG00000017260	A_14_P102860
ENSG00000017260	A_19_P00317360
ENSG00000017260	A_19_P00323039
ENSG00000017260	A_23_P143916
ENSG00000017260	A_24_P137372
ENSG00000017260	A_24_P137376
ENSG00000017427	A_23_P13907
ENSG00000017427	A_24_P304419
ENSG00000017427	A_24_P304423
ENSG00000017427	A_24_P398572
ENSG00000017483	A_23_P84929
ENSG00000017797	A_14_P102662
ENSG00000017797	A_23_P153084
ENSG00000017797	A_23_P376599
ENSG00000017797	A_24_P219686
ENSG00000018189	A_14_P125281
ENSG00000018189	A_23_P212914
ENSG00000018189	A_23_P336083
ENSG00000018189	A_24_P362979
ENSG00000018236	A_14_P111973
ENSG00000018236	A_14_P112225
ENSG00000018236	A_23_P204541
ENSG00000018236	A_23_P390700
ENSG00000018236	A_24_P128200
ENSG00000018236	A_33_P3409090
ENSG00000018280	A_14_P111880
ENSG00000018280	A_23_P39665
ENSG00000018280	A_24_P76831
ENSG00000018280	A_24_P88690
ENSG00000018280	A_33_P3317005
ENSG00000018280	A_33_P3317009
ENSG00000018280	A_33_P3702055
ENSG00000018408	A_23_P29769
ENSG00000018408	A_24_P944383
ENSG00000018408	A_24_P944390
ENSG00000018408	A_32_P6868
ENSG00000018408	A_33_P3605352
ENSG00000018510	A_14_P103289
ENSG00000018510	A_14_P138626
ENSG00000018510	A_23_P368645
ENSG00000018510	A_24_P902100
ENSG00000018510	A_32_P27706
ENSG00000018510	A_33_P3397693
ENSG00000018607	A_33_P3306828
ENSG00000018610	A_23_P171223
ENSG00000018610	A_24_P290373
ENSG00000018625	A_23_P148879
ENSG00000018625	A_33_P3359771
ENSG00000018699	A_14_P100276
ENSG00000018699	A_14_P112330
ENSG00000018699	A_14_P118618
ENSG00000018699	A_23_P131227
ENSG00000018869	A_23_P395464
ENSG00000018869	A_33_P3412055
ENSG00000019102	A_23_P36018
ENSG00000019144	A_14_P128009
ENSG00000019144	A_23_P24555
ENSG00000019144	A_33_P3387796
ENSG00000019169	A_23_P101992
ENSG00000019186	A_23_P28815
ENSG00000019186	A_24_P356930
ENSG00000019186	A_33_P3369401
ENSG00000019485	A_14_P106219
ENSG00000019485	A_23_P13057
ENSG00000019485	A_23_P331908
ENSG00000019485	A_24_P9833
ENSG00000019485	A_32_P874394
ENSG00000019505	A_23_P161659
ENSG00000019549	A_23_P169039
ENSG00000019582	A_23_P70095
ENSG00000019991	A_23_P93780
ENSG00000019991	A_23_P93787
ENSG00000019991	A_24_P944788
ENSG00000019991	A_33_P3276713
ENSG00000019991	A_33_P3276718
ENSG00000019995	A_14_P105497
ENSG00000019995	A_14_P117940
ENSG00000019995	A_23_P86706
ENSG00000019995	A_24_P389714
ENSG00000019995	A_24_P9809
ENSG00000019995	A_33_P3261565
ENSG00000020129	A_14_P138811
ENSG00000020129	A_23_P97736
ENSG00000020181	A_14_P138517
ENSG00000020181	A_23_P43276
ENSG00000020181	A_23_P43283
ENSG00000020256	A_23_P120467
ENSG00000020256	A_23_P501877
ENSG00000020256	A_33_P3345314
ENSG00000020256	A_33_P3345319
ENSG00000020256	A_33_P3386181
ENSG00000020426	A_23_P32615
ENSG00000020577	A_14_P134290
ENSG00000020577	A_23_P335661
ENSG00000020577	A_24_P383523
ENSG00000020577	A_33_P3264926
ENSG00000020577	A_33_P3343503
ENSG00000020577	A_33_P3344292
ENSG00000020633	A_23_P51231
ENSG00000020633	A_33_P3221748
ENSG00000020922	A_23_P150189
ENSG00000020922	A_24_P205105
ENSG00000020922	A_24_P312671
ENSG00000021300	A_14_P112326
ENSG00000021300	A_23_P53211
ENSG00000021300	A_24_P56073
ENSG00000021300	A_33_P3308332
ENSG00000021355	A_23_P214330
ENSG00000021355	A_24_P269315
ENSG00000021461	A_14_P138673
ENSG00000021461	A_23_P215828
ENSG00000021461	A_23_P71258
ENSG00000021488	A_23_P142250
ENSG00000021574	A_14_P115672
ENSG00000021574	A_23_P209356
ENSG00000021574	A_24_P941988
ENSG00000021645	A_14_P108492
ENSG00000021645	A_23_P251841
ENSG00000021645	A_23_P254934
ENSG00000021645	A_33_P3367438
ENSG00000021645	A_33_P3851023
ENSG00000021762	A_23_P53081
ENSG00000021762	A_33_P3394972
ENSG00000021776	A_24_P280378
ENSG00000021776	A_24_P316305
ENSG00000021776	A_24_P749042
ENSG00000021826	A_14_P108650
ENSG00000021826	A_14_P109326
ENSG00000021826	A_14_P111051
ENSG00000021826	A_14_P121491
ENSG00000021826	A_23_P5300
ENSG00000021826	A_33_P3242798
ENSG00000021852	A_23_P35252
ENSG00000021852	A_33_P3423854
ENSG00000022267	A_14_P108261
ENSG00000022267	A_14_P126775
ENSG00000022267	A_23_P217326
ENSG00000022267	A_33_P3398392
ENSG00000022267	A_33_P3849275
ENSG00000022277	A_23_P210619
ENSG00000022277	A_24_P59506
ENSG00000022277	A_24_P914590
ENSG00000022355	A_14_P138996
ENSG00000022355	A_23_P125067
ENSG00000022355	A_24_P226267
ENSG00000022355	A_33_P3373388
ENSG00000022556	A_14_P131041
ENSG00000022556	A_14_P138556
ENSG00000022556	A_24_P213161
ENSG00000022567	A_19_P00319130
ENSG00000022567	A_23_P384816
ENSG00000022567	A_24_P717586
ENSG00000022567	A_33_P3224819
ENSG00000022840	A_14_P129008
ENSG00000022840	A_23_P53630
ENSG00000022840	A_24_P261724
ENSG00000022976	A_24_P361158
ENSG00000022976	A_24_P53025
ENSG00000023041	A_23_P161183
ENSG00000023171	A_14_P139786
ENSG00000023171	A_24_P342055
ENSG00000023171	A_24_P58620
ENSG00000023191	A_23_P202672
ENSG00000023191	A_23_P349203
ENSG00000023191	A_24_P415601
ENSG00000023191	A_32_P116219
ENSG00000023228	A_23_P131363
ENSG00000023228	A_23_P131365
ENSG00000023228	A_24_P696507
ENSG00000023287	A_23_P9056
ENSG00000023318	A_23_P373927
ENSG00000023318	A_23_P380092
ENSG00000023330	A_14_P115102
ENSG00000023330	A_23_P57877
ENSG00000023330	A_24_P191588
ENSG00000023445	A_14_P125254
ENSG00000023445	A_23_P98350
ENSG00000023516	A_14_P125496
ENSG00000023516	A_14_P132644
ENSG00000023516	A_23_P204929
ENSG00000023516	A_33_P3409447
ENSG00000023572	A_23_P160503
ENSG00000023608	A_23_P37244
ENSG00000023608	A_33_P3316223
ENSG00000023697	A_14_P122543
ENSG00000023697	A_14_P129643
ENSG00000023697	A_14_P137064
ENSG00000023697	A_23_P25253
ENSG00000023734	A_23_P13852
ENSG00000023734	A_24_P338636
ENSG00000023839	A_14_P113705
ENSG00000023839	A_23_P158976
ENSG00000023839	A_23_P44569
ENSG00000023839	A_33_P3389518
ENSG00000023892	A_23_P321913
ENSG00000023892	A_33_P3353073
ENSG00000023902	A_14_P103528
ENSG00000023902	A_23_P35114
ENSG00000023902	A_33_P3330039
ENSG00000023902	A_33_P3373403
ENSG00000023909	A_23_P103996
ENSG00000023909	A_32_P177953
ENSG00000023909	A_33_P3265606
ENSG00000024048	A_14_P107506
ENSG00000024048	A_23_P362637
ENSG00000024048	A_32_P222664
ENSG00000024048	A_33_P3379581
ENSG00000024422	A_23_P119390
ENSG00000024422	A_24_P156113
ENSG00000024526	A_24_P25872
ENSG00000024526	A_33_P3387524
ENSG00000024862	A_23_P31085
ENSG00000025039	A_19_P00806129
ENSG00000025039	A_23_P133691
ENSG00000025156	A_23_P111360
ENSG00000025156	A_32_P9963
ENSG00000025293	A_14_P103587
ENSG00000025293	A_14_P121409
ENSG00000025293	A_14_P122504
ENSG00000025293	A_23_P210969
ENSG00000025293	A_23_P428835
ENSG00000025293	A_24_P181944
ENSG00000025293	A_24_P297098
ENSG00000025423	A_14_P123389
ENSG00000025423	A_23_P25030
ENSG00000025434	A_14_P122332
ENSG00000025434	A_23_P47135
ENSG00000025434	A_33_P3237775
ENSG00000025708	A_23_P91802
ENSG00000025708	A_24_P402261
ENSG00000025708	A_33_P3255949
ENSG00000025770	A_23_P369960
ENSG00000025770	A_23_P80398
ENSG00000025770	A_33_P3249439
ENSG00000025770	A_33_P3272553
ENSG00000025770	A_33_P3272558
ENSG00000025772	A_23_P57033
ENSG00000025772	A_24_P199097
ENSG00000025772	A_33_P3321711
ENSG00000025772	A_33_P3325355
ENSG00000025796	A_23_P214977
ENSG00000025796	A_24_P123720
ENSG00000025796	A_24_P192183
ENSG00000025796	A_24_P402064
ENSG00000025800	A_24_P128563
ENSG00000025800	A_33_P3214874
ENSG00000026025	A_14_P127478
ENSG00000026025	A_14_P201001
ENSG00000026025	A_23_P161190
ENSG00000026025	A_23_P161194
ENSG00000026036	A_23_P218646
ENSG00000026036	A_23_P378526
ENSG00000026036	A_33_P3305571
ENSG00000026103	A_14_P120036
ENSG00000026103	A_23_P63896
ENSG00000026103	A_24_P937817
ENSG00000026103	A_33_P3332112
ENSG00000026103	A_33_P3381127
ENSG00000026297	A_24_P192017
ENSG00000026297	A_24_P289471
ENSG00000026297	A_24_P360269
ENSG00000026297	A_33_P3251163
ENSG00000026297	A_33_P3254121
ENSG00000026508	A_14_P108079
ENSG00000026508	A_14_P114193
ENSG00000026508	A_14_P124138
ENSG00000026508	A_23_P24870
ENSG00000026508	A_24_P919538
ENSG00000026508	A_33_P3294509
ENSG00000026559	A_23_P210581
ENSG00000026559	A_24_P237117
ENSG00000026559	A_33_P3362296
ENSG00000026652	A_23_P329452
ENSG00000026652	A_23_P58960
ENSG00000026652	A_32_P141768
ENSG00000026652	A_33_P3323068
ENSG00000026652	A_33_P3323074
ENSG00000026751	A_24_P353638
ENSG00000026950	A_14_P115695
ENSG00000026950	A_23_P214499
ENSG00000026950	A_24_P126282
ENSG00000026950	A_24_P329065
ENSG00000026950	A_33_P3227880
ENSG00000026950	A_33_P3388466
ENSG00000027001	A_23_P117274
ENSG00000027001	A_33_P3404411
ENSG00000027075	A_14_P123460
ENSG00000027075	A_14_P131273
ENSG00000027075	A_23_P205567
ENSG00000027075	A_32_P10165
ENSG00000027644	A_23_P615
ENSG00000027697	A_23_P8281
ENSG00000027847	A_14_P125164
ENSG00000027847	A_23_P41872
ENSG00000027869	A_23_P160618
ENSG00000028116	A_14_P107251
ENSG00000028116	A_14_P120903
ENSG00000028116	A_23_P119992
ENSG00000028116	A_33_P3417990
ENSG00000028137	A_14_P200780
ENSG00000028137	A_24_P54174
ENSG00000028137	A_33_P3322274
ENSG00000028203	A_14_P106128
ENSG00000028203	A_14_P114840
ENSG00000028203	A_23_P204609
ENSG00000028203	A_33_P3413927
ENSG00000028277	A_24_P296792
ENSG00000028277	A_32_P175979
ENSG00000028277	A_33_P3332362
ENSG00000028277	A_33_P3835524
ENSG00000028310	A_23_P19004
ENSG00000028528	A_14_P106504
ENSG00000028528	A_23_P49033
ENSG00000028528	A_33_P3268716
ENSG00000028839	A_14_P112476
ENSG00000028839	A_14_P129985
ENSG00000028839	A_23_P168276
ENSG00000028839	A_32_P50815
ENSG00000028839	A_33_P3380682
ENSG00000029153	A_14_P136109
ENSG00000029153	A_14_P136936
ENSG00000029153	A_14_P202364
ENSG00000029153	A_23_P53345
ENSG00000029153	A_23_P76145
ENSG00000029153	A_32_P399546
ENSG00000029363	A_23_P111343
ENSG00000029363	A_24_P80915
ENSG00000029363	A_24_P89512
ENSG00000029364	A_14_P111339
ENSG00000029364	A_14_P118345
ENSG00000029364	A_23_P380326
ENSG00000029534	A_23_P216108
ENSG00000029534	A_24_P162483
ENSG00000029534	A_24_P162485
ENSG00000029534	A_33_P3376321
ENSG00000029559	A_14_P113615
ENSG00000029559	A_23_P144549
ENSG00000029639	A_23_P93499
ENSG00000029725	A_23_P78158
ENSG00000029725	A_24_P399174
ENSG00000029725	A_24_P945147
ENSG00000029725	A_32_P142013
ENSG00000029725	A_33_P3275998
ENSG00000029993	A_23_P217236
ENSG00000029993	A_33_P3319041
ENSG00000030066	A_23_P43726
ENSG00000030066	A_24_P922606
ENSG00000030066	A_33_P3311160
ENSG00000030110	A_23_P145357
ENSG00000030304	A_14_P106142
ENSG00000030304	A_14_P108864
ENSG00000030304	A_14_P116445
ENSG00000030304	A_23_P71649
ENSG00000030304	A_24_P129536
ENSG00000030304	A_33_P3230788
ENSG00000030304	A_33_P3230798
ENSG00000030419	A_23_P323872
ENSG00000030419	A_32_P114284
ENSG00000030419	A_32_P127978
ENSG00000030419	A_33_P3328485
ENSG00000030419	A_33_P3842551
ENSG00000030582	A_14_P109061
ENSG00000030582	A_23_P49708
ENSG00000030582	A_33_P3286278
ENSG00000031003	A_23_P136460
ENSG00000031003	A_24_P20700
ENSG00000031081	A_24_P349039
ENSG00000031081	A_32_P226620
ENSG00000031691	A_23_P70328
ENSG00000031698	A_14_P132796
ENSG00000031698	A_23_P126790
ENSG00000031698	A_33_P3248654
ENSG00000031698	A_33_P3359748
ENSG00000031823	A_23_P310331
ENSG00000031823	A_24_P14393
ENSG00000031823	A_24_P241862
ENSG00000031823	A_33_P3368375
ENSG00000032219	A_14_P110671
ENSG00000032219	A_14_P121676
ENSG00000032219	A_23_P117515
ENSG00000032219	A_24_P330309
ENSG00000032389	A_23_P256773
ENSG00000032389	A_33_P3343800
ENSG00000032444	A_14_P112467
ENSG00000032444	A_23_P16166
ENSG00000032742	A_14_P106901
ENSG00000032742	A_14_P113568
ENSG00000032742	A_14_P125798
ENSG00000032742	A_23_P48339
ENSG00000033011	A_23_P66306
ENSG00000033011	A_24_P586523
ENSG00000033011	A_32_P158355
ENSG00000033011	A_32_P65395
ENSG00000033030	A_23_P64669
ENSG00000033050	A_23_P215175
ENSG00000033050	A_24_P380629
ENSG00000033100	A_23_P397055
ENSG00000033100	A_32_P54442
ENSG00000033122	A_14_P100892
ENSG00000033122	A_14_P115039
ENSG00000033122	A_14_P115286
ENSG00000033122	A_14_P122982
ENSG00000033122	A_23_P160273
ENSG00000033122	A_32_P323
ENSG00000033122	A_33_P3263212
ENSG00000033122	A_33_P3307836
ENSG00000033122	A_33_P3307840
ENSG00000033170	A_14_P109106
ENSG00000033170	A_14_P113075
ENSG00000033170	A_14_P116329
ENSG00000033170	A_23_P313632
ENSG00000033178	A_23_P218905
ENSG00000033178	A_24_P166144
ENSG00000033178	A_24_P316270
ENSG00000033178	A_33_P3412035
ENSG00000033327	A_23_P203743
ENSG00000033327	A_24_P98843
ENSG00000033627	A_14_P120645
ENSG00000033627	A_24_P333733
ENSG00000033800	A_14_P115397
ENSG00000033800	A_23_P163347
ENSG00000033800	A_23_P163353
ENSG00000033800	A_32_P142195
ENSG00000033867	A_23_P132468
ENSG00000033867	A_24_P362931
ENSG00000033867	A_24_P368575
ENSG00000034053	A_14_P121452
ENSG00000034053	A_23_P146849
ENSG00000034053	A_23_P158231
ENSG00000034053	A_33_P3344504
ENSG00000034152	A_14_P109219
ENSG00000034152	A_14_P131973
ENSG00000034152	A_23_P118427
ENSG00000034152	A_24_P296698
ENSG00000034152	A_33_P3212269
ENSG00000034152	A_33_P3234571
ENSG00000034239	A_19_P00322059
ENSG00000034239	A_23_P146294
ENSG00000034239	A_24_P415090
ENSG00000034239	A_33_P3214988
ENSG00000034510	A_14_P102588
ENSG00000034510	A_23_P68106
ENSG00000034533	A_23_P121141
ENSG00000034677	A_23_P215897
ENSG00000034677	A_24_P411899
ENSG00000034693	A_14_P120921
ENSG00000034693	A_23_P259328
ENSG00000034693	A_33_P3243588
ENSG00000034713	A_23_P118313
ENSG00000034713	A_24_P356338
ENSG00000034971	A_23_P23783
ENSG00000035115	A_23_P68198
ENSG00000035115	A_24_P922367
ENSG00000035115	A_33_P3339397
ENSG00000035115	A_33_P3379456
ENSG00000035141	A_23_P108641
ENSG00000035403	A_14_P113503
ENSG00000035403	A_23_P202280
ENSG00000035403	A_24_P47182
ENSG00000035499	A_23_P361419
ENSG00000035664	A_24_P10233
ENSG00000035681	A_23_P134809
ENSG00000035687	A_23_P201432
ENSG00000035687	A_23_P859
ENSG00000035720	A_23_P7185
ENSG00000035720	A_33_P3365760
ENSG00000035862	A_23_P107401
ENSG00000035862	A_33_P3382177
ENSG00000035928	A_23_P18465
ENSG00000035928	A_24_P136807
ENSG00000036054	A_14_P115117
ENSG00000036054	A_14_P134997
ENSG00000036054	A_23_P121489
ENSG00000036054	A_23_P212728
ENSG00000036257	A_23_P209288
ENSG00000036257	A_24_P140030
ENSG00000036257	A_33_P3321150
ENSG00000036448	A_14_P129480
ENSG00000036448	A_23_P258912
ENSG00000036473	A_14_P118950
ENSG00000036473	A_23_P257355
ENSG00000036530	A_14_P111325
ENSG00000036530	A_14_P122253
ENSG00000036530	A_23_P48784
ENSG00000036530	A_33_P3337604
ENSG00000036549	A_23_P11507
ENSG00000036549	A_33_P3319026
ENSG00000036565	A_23_P33168
ENSG00000036565	A_33_P3403162
ENSG00000036672	A_23_P24966
ENSG00000036672	A_24_P107317
ENSG00000036828	A_23_P29719
ENSG00000036828	A_33_P3280646
ENSG00000037042	A_14_P119257
ENSG00000037042	A_23_P78014
ENSG00000037241	A_14_P122606
ENSG00000037241	A_24_P106306
ENSG00000037241	A_32_P205550
ENSG00000037241	A_32_P205553
ENSG00000037280	A_23_P213394
ENSG00000037280	A_23_P356070
ENSG00000037280	A_24_P926979
ENSG00000037280	A_33_P3409269
ENSG00000037474	A_23_P7423
ENSG00000037637	A_24_P333494
ENSG00000037749	A_14_P201992
ENSG00000037749	A_19_P00802614
ENSG00000037749	A_23_P167711
ENSG00000037749	A_32_P161934
ENSG00000037749	A_33_P3374463
ENSG00000037757	A_14_P108099
ENSG00000037757	A_24_P279797
ENSG00000037897	A_23_P47788
ENSG00000037897	A_23_P47790
ENSG00000037897	A_33_P3700794
ENSG00000037965	A_14_P113771
ENSG00000037965	A_23_P398476
ENSG00000037965	A_24_P124558
ENSG00000038002	A_23_P7099
ENSG00000038210	A_14_P137828
ENSG00000038210	A_23_P18598
ENSG00000038219	A_23_P359052
ENSG00000038219	A_23_P429689
ENSG00000038219	A_24_P231057
ENSG00000038219	A_24_P264928
ENSG00000038219	A_24_P931476
ENSG00000038219	A_33_P3407195
ENSG00000038274	A_14_P125774
ENSG00000038274	A_23_P81408
ENSG00000038274	A_24_P243347
ENSG00000038274	A_33_P3246543
ENSG00000038295	A_14_P101657
ENSG00000038295	A_14_P109377
ENSG00000038295	A_14_P122103
ENSG00000038295	A_14_P127810
ENSG00000038295	A_23_P427645
ENSG00000038295	A_24_P145163
ENSG00000038358	A_14_P134021
ENSG00000038358	A_24_P399009
ENSG00000038358	A_33_P3294392
ENSG00000038382	A_23_P425880
ENSG00000038382	A_24_P42603
ENSG00000038382	A_24_P913431
ENSG00000038382	A_33_P3415500
ENSG00000038427	A_14_P114502
ENSG00000038427	A_14_P117175
ENSG00000038427	A_14_P117380
ENSG00000038427	A_14_P132108
ENSG00000038427	A_23_P144959
ENSG00000038532	A_14_P134887
