Ensembl ID	Uniprot-SPTREMBL ID
ENSG00000007541	H0YFM9
ENSG00000007541	J3QTH6
ENSG00000007541	Q9BRB3
ENSG00000007545	B2RNX8
ENSG00000007545	Q96RY5
ENSG00000007866	B5MCM0
ENSG00000007866	H7C4A7
ENSG00000007866	Q99594
ENSG00000007908	P16581
ENSG00000007908	Q5TI72
ENSG00000007908	Q5TI73
ENSG00000007908	Q5TI74
ENSG00000007908	Q5TI75
ENSG00000007923	B1AK20
ENSG00000007923	B3KTC6
ENSG00000007923	F5H1N1
ENSG00000007923	Q5TH61
ENSG00000007923	Q9NVH1
ENSG00000007923	Q9UMU8
ENSG00000007933	A0A024R8Z4
ENSG00000007933	P31513
ENSG00000007933	V9GYP3
ENSG00000007933	V9GZ60
ENSG00000007944	Q5TIA5
ENSG00000007944	Q8WY64
ENSG00000007952	A6NGA6
ENSG00000007952	Q5H9D4
ENSG00000007952	Q9Y5S8
ENSG00000007968	Q14209
ENSG00000008018	P20618
ENSG00000008056	P17600
ENSG00000008083	Q92833
ENSG00000008083	Q96PA1
ENSG00000008086	O76039
ENSG00000008118	C9IYV2
ENSG00000008118	Q96NX5
ENSG00000008128	E7ESP2
ENSG00000008128	E9PFJ2
ENSG00000008128	J3KS35
ENSG00000008128	Q4VBY6
ENSG00000008128	Q5QPQ9
ENSG00000008128	Q5QPR3
ENSG00000008128	Q5QPR4
ENSG00000008128	Q9UQ88
ENSG00000008130	A0A024R058
ENSG00000008130	J3KTI3
ENSG00000008130	J3QR86
ENSG00000008130	J3QRC0
ENSG00000008130	O95544
ENSG00000008130	Q5QPS5
ENSG00000008196	A8K557
ENSG00000008196	Q92481
ENSG00000008196	X6R4Y8
ENSG00000008197	Q7Z6R9
ENSG00000008226	F8W6T4
ENSG00000008226	Q32W76
ENSG00000008226	Q9Y238
ENSG00000008256	O43739
ENSG00000008256	Q96HS5
ENSG00000008277	D6W5P7
ENSG00000008277	E7EPF1
ENSG00000008277	E9PF78
ENSG00000008277	F8WAD8
ENSG00000008277	H7C0Q9
ENSG00000008277	Q75MS7
ENSG00000008277	Q86UM2
ENSG00000008277	Q9P0K1
ENSG00000008277	Q9UKK0
ENSG00000008282	A4D0R1
ENSG00000008282	C9JYN0
ENSG00000008282	Q16563
ENSG00000008283	B7Z775
ENSG00000008283	F5H757
ENSG00000008283	J3QKN3
ENSG00000008283	J3QLS0
ENSG00000008283	J3QRF9
ENSG00000008283	J3QRH5
ENSG00000008283	J3QS09
ENSG00000008283	J3QS47
ENSG00000008283	P49447
ENSG00000008294	D6RHI8
ENSG00000008294	H0Y981
ENSG00000008294	H0YBE9
ENSG00000008294	O60271
ENSG00000008294	Q5JB53
ENSG00000008294	Q719J0
ENSG00000008294	Q7Z5Q8
ENSG00000008300	B4DSQ9
ENSG00000008300	Q9NYQ7
ENSG00000008311	A4D0W4
ENSG00000008311	F8WAH1
ENSG00000008311	F8WE53
ENSG00000008311	H7C0C6
ENSG00000008311	Q9UDR5
ENSG00000008323	F5H731
ENSG00000008323	Q3KR16
ENSG00000008324	A0A024R2Q8
ENSG00000008324	Q9UHA2
ENSG00000008382	M0QXC4
ENSG00000008382	M0QXK5
ENSG00000008382	M0R044
ENSG00000008382	M0R189
ENSG00000008382	Q8N594
ENSG00000008382	W4VSR2
ENSG00000008394	A0A024RAX2
ENSG00000008394	F5GX73
ENSG00000008394	F5H613
ENSG00000008394	F5H6X2
ENSG00000008394	F5H760
ENSG00000008394	F5H7F6
ENSG00000008394	P10620
ENSG00000008405	A2I2P0
ENSG00000008405	H0YHT0
ENSG00000008405	Q16526
ENSG00000008438	O75594
ENSG00000008441	D2DXM9
ENSG00000008441	K7EJB0
ENSG00000008441	K7EKH0
ENSG00000008441	K7EMQ5
ENSG00000008441	K7EN08
ENSG00000008441	K7EPU2
ENSG00000008441	K7ESG9
ENSG00000008441	Q14938
ENSG00000008441	X6R5U1
ENSG00000008513	A0A024R9L6
ENSG00000008513	E5RG72
ENSG00000008513	E5RGI3
ENSG00000008513	E5RGL4
ENSG00000008513	E5RH34
ENSG00000008513	E5RHV6
ENSG00000008513	Q11201
ENSG00000008516	O43923
ENSG00000008516	Q9NPA2
ENSG00000008517	C6GKH1
ENSG00000008517	C6GKH2
ENSG00000008517	E9PIV2
ENSG00000008517	E9PK07
ENSG00000008517	F8VSD2
ENSG00000008517	F8VVN4
ENSG00000008517	F8W1V1
ENSG00000008517	G3LU47
ENSG00000008517	P24001
ENSG00000008710	H3BTE0
ENSG00000008710	H3BTG3
ENSG00000008710	O75276
ENSG00000008710	P98161
ENSG00000008735	A8MTJ1
ENSG00000008735	J3KNN6
ENSG00000008735	Q13387
ENSG00000008838	B4DDR8
ENSG00000008838	B9TX62
ENSG00000008838	B9TX63
ENSG00000008838	B9TX65
ENSG00000008838	B9TX75
ENSG00000008838	E9PFL1
ENSG00000008838	F5GY88
ENSG00000008838	F5H0M2
ENSG00000008838	F5H2D6
ENSG00000008838	F5H3E6
ENSG00000008838	F5H5K2
ENSG00000008838	J3KSL1
ENSG00000008838	J3KSU0
ENSG00000008838	J3KTL3
ENSG00000008838	J3QLC0
ENSG00000008838	J3QLF8
ENSG00000008838	J3QRH9
ENSG00000008838	O75448
ENSG00000008853	E5RI44
ENSG00000008853	Q9BYZ6
ENSG00000008869	H7C2X3
ENSG00000008869	Q9P2D3
ENSG00000008952	D3DNQ1
ENSG00000008952	F8WCJ7
ENSG00000008952	F8WDG8
ENSG00000008952	F8WF48
ENSG00000008952	Q99442
ENSG00000008988	E5RIP1
ENSG00000008988	E5RJX2
ENSG00000008988	G3XAN0
ENSG00000008988	P60866
ENSG00000009307	A0A024R0E2
ENSG00000009307	A0A024R0K2
ENSG00000009307	E9PJK7
ENSG00000009307	E9PKN4
ENSG00000009307	E9PLD4
ENSG00000009307	E9PLT0
ENSG00000009307	E9PNG3
ENSG00000009307	O75534
ENSG00000009307	Q9UG93
ENSG00000009335	H7C0Y1
ENSG00000009335	Q15386
ENSG00000009413	C4B7Q4
ENSG00000009413	C4TNX0
ENSG00000009413	C4TNX1
ENSG00000009413	C4TNX2
ENSG00000009413	F2Z3A1
ENSG00000009413	H0Y5T4
ENSG00000009413	O60673
ENSG00000009413	Q9UID5
ENSG00000009694	B7ZMH4
ENSG00000009694	G3CAS6
ENSG00000009694	Q9UKZ4
ENSG00000009709	P23759
ENSG00000009724	O00187
ENSG00000009765	C9JXJ9
ENSG00000009765	F5H543
ENSG00000009765	F6VN83
ENSG00000009765	H7C0X6
ENSG00000009765	Q6PHW0
ENSG00000009780	B1AJQ5
ENSG00000009780	E9PQL1
ENSG00000009780	Q8TAV0
ENSG00000009790	B1AJU2
ENSG00000009790	C9J0C0
ENSG00000009790	C9JBA0
ENSG00000009790	C9JXB3
ENSG00000009790	E2QRE5
ENSG00000009790	H0YF09
ENSG00000009790	Q9Y228
ENSG00000009830	G3V4X9
ENSG00000009830	H0YJA9
ENSG00000009830	H0YJK9
ENSG00000009830	Q9UKY4
ENSG00000009844	E7ETQ7
ENSG00000009844	Q5TGM0
ENSG00000009844	Q9NP79
ENSG00000009950	C9JDF5
ENSG00000009950	H7C1V3
ENSG00000009950	Q9NP71
ENSG00000009950	S5LSP3
ENSG00000009954	Q9UIG0
ENSG00000010017	A0A024QZW3
ENSG00000010017	B2R8E1
ENSG00000010017	Q96S59
ENSG00000010030	Q9Y603
ENSG00000010072	A0A024R3U2
ENSG00000010072	B1AKT1
ENSG00000010072	L8E708
ENSG00000010072	Q9H040
ENSG00000010165	C4B4C6
ENSG00000010165	Q8N6R0
ENSG00000010219	B4DQW1
ENSG00000010219	B4E1A4
ENSG00000010219	D3JEN0
ENSG00000010219	D3JEN2
ENSG00000010219	D3JEN3
ENSG00000010219	F5GWS4
ENSG00000010219	F5H3D3
ENSG00000010219	F5H4X6
ENSG00000010219	F5H6L9
ENSG00000010219	Q9NR20
ENSG00000010244	H0Y3M2
ENSG00000010244	J3KRB6
ENSG00000010244	J3KRW6
ENSG00000010244	J3KTL1
ENSG00000010244	J3QRS9
ENSG00000010244	J3QS27
ENSG00000010244	O43670
ENSG00000010244	Q59G94
ENSG00000010244	Q8N395
ENSG00000010244	X6R4W8
ENSG00000010256	B4DZB9
ENSG00000010256	F8WEF1
ENSG00000010256	F8WER5
ENSG00000010256	P31930
ENSG00000010270	A0A024RA89
ENSG00000010270	C9J3F5
ENSG00000010270	C9JJ39
ENSG00000010270	C9JKL2
ENSG00000010270	C9JPX5
ENSG00000010270	O95772
ENSG00000010278	A6NNI4
ENSG00000010278	B4DPP0
ENSG00000010278	F5GXT1
ENSG00000010278	G8JLH6
ENSG00000010278	P21926
ENSG00000010282	A0A024R2M3
ENSG00000010282	C9JEF1
ENSG00000010282	C9JHL0
ENSG00000010282	C9JJ25
ENSG00000010282	C9JKQ1
ENSG00000010282	C9JL39
ENSG00000010282	Q9HCP6
ENSG00000010292	E7EN77
ENSG00000010292	F5GZK7
ENSG00000010292	F5H431
ENSG00000010292	Q15021
ENSG00000010295	B4DQQ1
ENSG00000010295	E9PPX7
ENSG00000010295	F8W8H2
ENSG00000010295	Q0D2I5
ENSG00000010295	Q9Y4M3
ENSG00000010310	K7EPD9
ENSG00000010310	P48546
ENSG00000010310	Q4VBP1
ENSG00000010318	A0A024R336
ENSG00000010318	Q9BWX1
ENSG00000010319	C9JXB2
ENSG00000010319	Q9NS98
ENSG00000010322	C9J715
ENSG00000010322	Q9Y2I1
ENSG00000010327	Q9NY15
ENSG00000010361	A0A024QZF7
ENSG00000010361	E9PK12
ENSG00000010361	E9PKJ4
ENSG00000010361	E9PLA3
ENSG00000010361	G5E9A4
ENSG00000010361	M0QYI7
ENSG00000010361	M0QYX9
ENSG00000010361	M0QZY8
ENSG00000010361	M0R0M0
ENSG00000010361	M0R1D4
ENSG00000010361	Q9BT04
ENSG00000010379	F5GZA5
ENSG00000010379	F5H5D9
ENSG00000010379	F5H6S9
ENSG00000010379	Q9NSD5
ENSG00000010404	B3KWA1
ENSG00000010404	B4DIX1
ENSG00000010404	E5RHJ1
ENSG00000010404	H0YB91
ENSG00000010404	O60597
ENSG00000010404	P22304
ENSG00000010438	B1AN99
ENSG00000010438	P35030
ENSG00000010539	I3L1E4
ENSG00000010539	P98182
ENSG00000010610	B4DT49
ENSG00000010610	F5GYA9
ENSG00000010610	F5H480
ENSG00000010610	P01730
ENSG00000010610	Q13969
ENSG00000010610	Q6LCP8
ENSG00000010626	C9JEW3
ENSG00000010626	C9JKE8
ENSG00000010626	C9JQN5
ENSG00000010626	E9PDZ4
ENSG00000010626	F2Z299
ENSG00000010626	Q53EV4
ENSG00000010671	Q06187
ENSG00000010671	Q3MS96
ENSG00000010671	Q5JY90
ENSG00000010671	Q9P0L4
ENSG00000010671	U3NG26
ENSG00000010704	F5B2M9
ENSG00000010704	F8W7W8
ENSG00000010704	G3LGQ6
ENSG00000010704	G3LGQ9
ENSG00000010704	G3LGR0
ENSG00000010704	G3LGR1
ENSG00000010704	H2E8T5
ENSG00000010704	H7C4K4
ENSG00000010704	I1VA55
ENSG00000010704	I1VA56
ENSG00000010704	I1VA60
ENSG00000010704	I1VA63
ENSG00000010704	I1VA66
ENSG00000010704	I1VA72
ENSG00000010704	Q30201
ENSG00000010704	Q6B0J5
ENSG00000010704	Q86WL1
ENSG00000010704	Q8MH46
ENSG00000010704	Q9BXI5
ENSG00000010704	Q9UK37
ENSG00000010803	Q96GD3
ENSG00000010810	E5RFM0
ENSG00000010810	E5RFM4
ENSG00000010810	E5RFM6
ENSG00000010810	E5RFS5
ENSG00000010810	E5RGM6
ENSG00000010810	E5RGT0
ENSG00000010810	E5RH71
ENSG00000010810	E5RHF7
ENSG00000010810	E5RHX7
ENSG00000010810	E5RI25
ENSG00000010810	E5RIX5
ENSG00000010810	E5RJX7
ENSG00000010810	E5RK23
ENSG00000010810	P06241
ENSG00000010818	B4DKE9
ENSG00000010818	P31629
ENSG00000010932	A0A024R934
ENSG00000010932	Q01740
ENSG00000010932	Q5QPT3
ENSG00000011007	A0A024RAC6
ENSG00000011007	Q14241
ENSG00000011009	O95372
ENSG00000011009	Q5QPN5
ENSG00000011009	Q5QPN9
ENSG00000011009	Q5QPQ0
ENSG00000011009	Q5QPQ1
ENSG00000011009	Q5QPQ2
ENSG00000011009	Q5QPQ3
ENSG00000011021	P51797
ENSG00000011021	Q5SNW4
ENSG00000011028	E7EME3
ENSG00000011028	J3QQZ6
ENSG00000011028	Q9UBG0
ENSG00000011052	C9K028
ENSG00000011052	E7ERL0
ENSG00000011052	F6XY72
ENSG00000011052	J3KPD9
ENSG00000011052	P22392
ENSG00000011052	Q32Q12
ENSG00000011052	Q6FHN3
ENSG00000011083	E5RJL1
ENSG00000011083	Q99884
ENSG00000011105	B5MD23
ENSG00000011105	E9PHL0
ENSG00000011105	O75954
ENSG00000011114	E7ERI4
ENSG00000011114	G3V2J4
ENSG00000011114	G3V3T2
ENSG00000011114	H0YJ41
ENSG00000011114	Q9P203
ENSG00000011132	O96018
ENSG00000011132	Q9UPY9
ENSG00000011143	F5H5Y8
ENSG00000011143	H0Y2S2
ENSG00000011143	J3KRR3
ENSG00000011143	J3KSB7
ENSG00000011143	J3KSC6
ENSG00000011143	J3QQP4
ENSG00000011143	J9PBQ5
ENSG00000011143	Q9NXB0
ENSG00000011198	C9J1D1
ENSG00000011198	C9JBM3
ENSG00000011198	F6K7K4
ENSG00000011198	F6K7K5
ENSG00000011198	F8W7B5
ENSG00000011198	H7BZY9
ENSG00000011198	Q8WTS1
ENSG00000011201	P23352
ENSG00000011243	B3KMD4
ENSG00000011243	M0QYT7
ENSG00000011243	M0R008
ENSG00000011243	M0R010
ENSG00000011243	M0R1L5
ENSG00000011243	M0R1Y5
ENSG00000011243	Q9UF73
ENSG00000011243	Q9ULX6
ENSG00000011243	V9GZ50
ENSG00000011258	K7EQ11
ENSG00000011258	Q05BQ5
ENSG00000011260	J3KSR7
ENSG00000011260	J3QLD6
ENSG00000011260	J3QR85
ENSG00000011260	Q9Y5J1
ENSG00000011275	C9JIV3
ENSG00000011275	F8W6D1
ENSG00000011275	F8WDI8
ENSG00000011275	Q9NWF9
ENSG00000011295	A0A024RD83
ENSG00000011295	K7EJA1
ENSG00000011295	K7EKH7
ENSG00000011295	Q6DKK2
ENSG00000011304	K7EKJ7
ENSG00000011304	K7EKX4
ENSG00000011304	P26599
ENSG00000011332	C8C3P2
ENSG00000011332	C9IZH8
ENSG00000011332	C9JGC1
ENSG00000011332	E9PDV3
ENSG00000011332	F8WEC4
ENSG00000011332	J3KQY6
ENSG00000011332	K7EJD5
ENSG00000011332	Q92782
ENSG00000011347	A0A024R520
ENSG00000011347	F5GX00
ENSG00000011347	F5GZC2
ENSG00000011347	F5H126
ENSG00000011347	F5H1N2
ENSG00000011347	F5H6C1
ENSG00000011347	F5H8G7
ENSG00000011347	O43581
ENSG00000011376	C9IZR7
ENSG00000011376	C9JYR8
ENSG00000011376	E9PHM2
ENSG00000011376	Q15031
ENSG00000011376	Q9BQR0
ENSG00000011405	B4E2G4
ENSG00000011405	E9PPP3
ENSG00000011405	F5H2B0
ENSG00000011405	L7RRS0
ENSG00000011405	O00443
ENSG00000011422	M0QX27
ENSG00000011422	M0QYR6
ENSG00000011422	M0R0H5
ENSG00000011422	M0R0L1
ENSG00000011422	M0R1I2
ENSG00000011422	M0R2E9
ENSG00000011422	Q03405
ENSG00000011422	Q6GY32
ENSG00000011422	Q9UPI5
ENSG00000011426	A0A024RA49
ENSG00000011426	C9J0G4
ENSG00000011426	C9JJT6
ENSG00000011426	H7C167
ENSG00000011426	Q9NQW6
ENSG00000011451	B3KVH1
ENSG00000011451	B9EGQ5
ENSG00000011451	M0QXA7
ENSG00000011451	M0QXF8
ENSG00000011451	O95785
ENSG00000011454	B5MCD9
ENSG00000011454	B7Z2B4
ENSG00000011454	C9JGR5
ENSG00000011454	H9NIL4
ENSG00000011454	Q9Y3P9
ENSG00000011465	A0A024RBG6
ENSG00000011465	F8VNV6
ENSG00000011465	F8VNW0
ENSG00000011465	F8VSI3
ENSG00000011465	F8VU58
ENSG00000011465	F8VUF6
ENSG00000011465	F8VWU0
ENSG00000011465	F8VX58
ENSG00000011465	F8VXZ8
ENSG00000011465	P07585
ENSG00000011465	Q6FH10
ENSG00000011478	K7EQG1
ENSG00000011478	Q9NXS2
ENSG00000011485	A0A024R0Q7
ENSG00000011485	A8MU39
ENSG00000011485	B4DDZ8
ENSG00000011485	P53041
ENSG00000011485	Q9BPW0
ENSG00000011523	Q53RN6
ENSG00000011523	Q5HYA6
ENSG00000011523	Q76N32
ENSG00000011566	B3KMM5
ENSG00000011566	B4DSS3
ENSG00000011566	F5H5A3
ENSG00000011566	F8WAZ1
ENSG00000011566	F8WBC3
ENSG00000011566	H7C1A4
ENSG00000011566	Q53RV1
ENSG00000011566	Q8IVH8
ENSG00000011566	V9GY95
ENSG00000011590	K7EMJ1
ENSG00000011590	Q9Y2Y4
ENSG00000011600	K7EKK0
ENSG00000011600	K7ES93
ENSG00000011600	O43914
ENSG00000011600	X6RGC9
ENSG00000011638	B4DEC1
ENSG00000011638	I3L288
ENSG00000011638	I3NI21
ENSG00000011638	I3NI23
ENSG00000011638	Q96B96
ENSG00000011677	P34903
ENSG00000012048	A0A024R1V0
ENSG00000012048	A0A024R1Z8
ENSG00000012048	B4DES0
ENSG00000012048	B7ZA85
ENSG00000012048	C4PFY7
ENSG00000012048	C6YB45
ENSG00000012048	C9IZW4
ENSG00000012048	E7ENB7
ENSG00000012048	E7EP70
ENSG00000012048	E7EQW4
ENSG00000012048	E7EUM2
ENSG00000012048	E7EWN5
ENSG00000012048	E9PC22
ENSG00000012048	E9PFC7
ENSG00000012048	E9PFZ0
ENSG00000012048	E9PH68
ENSG00000012048	G1UI37
ENSG00000012048	G4V4Z7
ENSG00000012048	G4V4Z8
ENSG00000012048	G4V500
ENSG00000012048	G4V502
ENSG00000012048	G4V503
ENSG00000012048	H0Y881
ENSG00000012048	H0Y8B8
ENSG00000012048	K4JUB1
ENSG00000012048	K4JXS7
ENSG00000012048	K4K7U9
ENSG00000012048	K4K7V3
ENSG00000012048	K7EJW3
ENSG00000012048	K7EPC7
ENSG00000012048	P38398
ENSG00000012048	Q3B891
ENSG00000012048	Q3LRH8
ENSG00000012048	Q3YB49
ENSG00000012048	Q3YB50
ENSG00000012048	Q3YB53
ENSG00000012048	Q4EW25
ENSG00000012048	Q5YLB2
ENSG00000012048	Q7KYU6
ENSG00000012048	Q92897
ENSG00000012048	Q9NQR3
ENSG00000012048	Q9UE29
ENSG00000012061	A0A024R0Q6
ENSG00000012061	K7EJL2
ENSG00000012061	K7EK97
ENSG00000012061	K7EP14
ENSG00000012061	K7ER60
ENSG00000012061	K7ER89
ENSG00000012061	K7ES46
ENSG00000012061	P07992
ENSG00000012061	Q8WWH8
ENSG00000012124	M0QY05
ENSG00000012124	M0QY14
ENSG00000012124	M0QYP4
ENSG00000012124	M0QZ01
ENSG00000012124	M0QZP5
ENSG00000012124	M0QZR7
ENSG00000012124	M0R0R6
ENSG00000012124	M0R1M2
ENSG00000012124	M0R2M0
ENSG00000012124	M0R2R8
ENSG00000012124	M0R3H1
ENSG00000012124	P20273
ENSG00000012124	Q0EAF5
ENSG00000012124	Q9UQB1
ENSG00000012124	Q9UQB2
ENSG00000012171	B4DEK9
ENSG00000012171	Q13214
ENSG00000012171	Q9HBR1
ENSG00000012174	B9ZVQ3
ENSG00000012174	O43462
ENSG00000012211	A0A024QYW5
ENSG00000012211	F5H4N2
ENSG00000012211	O43900
ENSG00000012223	C9J0S5
ENSG00000012223	C9JCF5
ENSG00000012223	E7EQB2
ENSG00000012223	E7ER44
ENSG00000012223	P02788
ENSG00000012223	V9HWI4
ENSG00000012232	B4DG91
ENSG00000012232	E5RIV6
ENSG00000012232	E5RK02
ENSG00000012232	E7ET85
ENSG00000012232	O43909
ENSG00000012504	B6ZGS9
ENSG00000012504	B7Z423
ENSG00000012504	F1DAL1
ENSG00000012504	F8W1M1
ENSG00000012504	F8W656
ENSG00000012504	G8JLB0
ENSG00000012504	Q96RI1
ENSG00000012660	A0A024RD35
ENSG00000012660	A0A024RD61
ENSG00000012660	Q9NYP7
ENSG00000012779	P09917
ENSG00000012817	C9JGA3
ENSG00000012817	E9PFH2
ENSG00000012817	H7BZF9
ENSG00000012817	Q9BY66
ENSG00000012822	A0A024RAZ1
ENSG00000012822	F8VPN1
ENSG00000012822	F8VQE3
ENSG00000012822	F8VRQ9
ENSG00000012822	F8VUB3
ENSG00000012822	F8VWP8
ENSG00000012822	F8VXS2
ENSG00000012822	F8VZI3
ENSG00000012822	F8W0X2
ENSG00000012822	Q9P1Z2
ENSG00000012963	G3V253
ENSG00000012963	G3V2G3
ENSG00000012963	G3V336
ENSG00000012963	Q05DA8
ENSG00000012963	Q8N806
ENSG00000012983	G3V3V7
ENSG00000012983	G3V4Q4
ENSG00000012983	G3V4T8
ENSG00000012983	G3V5C6
ENSG00000012983	Q9Y4K4
ENSG00000013016	Q9NZN3
ENSG00000013275	A8K2M0
ENSG00000013275	P43686
ENSG00000013288	B3KQN1
ENSG00000013288	E9PCD7
ENSG00000013288	Q05BN7
ENSG00000013288	Q9Y2E5
ENSG00000013293	Q8TBB6
ENSG00000013297	B4DFI2
ENSG00000013297	O75508
ENSG00000013306	B4DFG5
ENSG00000013306	B4DI93
ENSG00000013306	K7EJI2
ENSG00000013306	K7EKC2
ENSG00000013306	K7EKF4
ENSG00000013306	K7ELM7
ENSG00000013306	K7EMR4
ENSG00000013306	K7EMW3
ENSG00000013306	K7EQS4
ENSG00000013306	K7EQS8
ENSG00000013306	Q9BZJ4
ENSG00000013364	H3BNF2
ENSG00000013364	H3BNF6
ENSG00000013364	H3BP76
ENSG00000013364	H3BPZ2
ENSG00000013364	H3BQE7
ENSG00000013364	H3BQK6
ENSG00000013364	H3BRL2
ENSG00000013364	H3BUK7
ENSG00000013364	H3BUP3
ENSG00000013364	Q14764
ENSG00000013364	X5D2M8
ENSG00000013374	C9J7X7
ENSG00000013374	C9JRT6
ENSG00000013374	F8WDB6
ENSG00000013374	F8WDL9
ENSG00000013374	H3BM14
ENSG00000013374	H3BM74
ENSG00000013374	Q9Y5A7
ENSG00000013375	D6RC77
ENSG00000013375	D6RCD1
ENSG00000013375	D6RCQ8
ENSG00000013375	D6RF77
ENSG00000013375	D6RIS6
ENSG00000013375	H0Y987
ENSG00000013375	J3KN95
ENSG00000013375	O95394
ENSG00000013392	Q9UIY3
ENSG00000013441	B8ZZR0
ENSG00000013441	F8WBF5
ENSG00000013441	P49759
ENSG00000013503	B3KRQ8
ENSG00000013503	F8VRU2
ENSG00000013503	Q9NW08
ENSG00000013523	A0A024R6B2
ENSG00000013523	G3V414
ENSG00000013523	G3V437
ENSG00000013523	G3V5C4
ENSG00000013523	Q9UNK9
ENSG00000013561	B7Z3J5
ENSG00000013561	D6R988
ENSG00000013561	D6R996
ENSG00000013561	D6RA38
ENSG00000013561	D6RAS4
ENSG00000013561	D6RBK4
ENSG00000013561	D6RBU3
ENSG00000013561	D6RDU6
ENSG00000013561	E7EP22
ENSG00000013561	Q9UBS8
ENSG00000013563	A3KQT1
ENSG00000013563	A6QRJ0
ENSG00000013563	E7ESG1
ENSG00000013563	E7EUJ0
ENSG00000013563	P49184
ENSG00000013563	Q5HY40
ENSG00000013573	B4DMS8
ENSG00000013573	C9K0E8
ENSG00000013573	F5GXJ8
ENSG00000013573	F5GXL6
ENSG00000013573	F5GYY1
ENSG00000013573	F5H235
ENSG00000013573	F5H2V9
ENSG00000013573	F6WZM0
ENSG00000013573	H0YGX9
ENSG00000013573	Q96FC9
ENSG00000013573	R4GNE1
ENSG00000013583	A0A024RAS8
ENSG00000013583	F5GWX2
ENSG00000013583	H0YG71
ENSG00000013583	Q9NRV9
ENSG00000013588	F5GWG3
ENSG00000013588	H0YFN2
ENSG00000013588	Q8NFJ5
ENSG00000013619	F8WAK3
ENSG00000013619	Q13495
ENSG00000013619	Q6ZUZ1
ENSG00000013725	E7ER04
ENSG00000013725	F5H835
ENSG00000013725	F6UFK6
ENSG00000013725	G5E973
ENSG00000013725	P30203
ENSG00000013810	C9JA91
ENSG00000013810	C9JWI7
ENSG00000013810	E7EMT0
ENSG00000013810	F8WC55
ENSG00000013810	Q8IX09
ENSG00000013810	Q9Y6A5
ENSG00000014123	B7ZAY8
ENSG00000014123	O94874
ENSG00000014138	B3KSX6
ENSG00000014138	E9PIQ6
ENSG00000014138	E9PQ99
ENSG00000014138	Q14181
ENSG00000014164	H0YEY2
ENSG00000014164	Q8IXZ2
ENSG00000014216	A0A024R5A3
ENSG00000014216	E9PIA9
ENSG00000014216	E9PJA6
ENSG00000014216	E9PJJ3
ENSG00000014216	E9PL37
ENSG00000014216	E9PLC9
ENSG00000014216	E9PLX0
ENSG00000014216	E9PMC6
ENSG00000014216	E9PQB3
ENSG00000014216	E9PRM1
ENSG00000014216	E9PSA6
ENSG00000014216	P07384
ENSG00000014257	E9PFE6
ENSG00000014257	P15309
ENSG00000014257	Q6LBH1
ENSG00000014641	B8ZZ51
ENSG00000014641	B9A041
ENSG00000014641	C9IZI0
ENSG00000014641	C9JF79
ENSG00000014641	C9JLV6
ENSG00000014641	C9JRL4
ENSG00000014641	F8WFC2
ENSG00000014641	P40925
ENSG00000014641	V9HWF2
ENSG00000014824	D6R9M6
ENSG00000014824	Q6PML9
ENSG00000014914	A4FU01
ENSG00000014919	B4DQM2
ENSG00000014919	Q7KZN9
ENSG00000015133	B4DZB8
ENSG00000015133	G3V3S0
ENSG00000015133	Q0P665
ENSG00000015133	Q9P219
ENSG00000015153	F8VRE5
ENSG00000015153	F8VZR2
ENSG00000015153	F8W0B9
ENSG00000015153	G3V1X5
ENSG00000015153	G3V212
ENSG00000015153	G3V219
ENSG00000015153	Q8IY57
ENSG00000015171	B0QZE2
ENSG00000015171	B7Z2J6
ENSG00000015171	E7ENI9
ENSG00000015171	E7EV75
ENSG00000015171	E9PE09
ENSG00000015171	F5H449
ENSG00000015171	J3QKD2
ENSG00000015171	Q15326
ENSG00000015171	Q5BJG6
ENSG00000015171	Q5VUI0
ENSG00000015285	A0A024QYX8
ENSG00000015285	C9J3B7
ENSG00000015285	P42768
ENSG00000015413	H3BP43
ENSG00000015413	H3BQS5
ENSG00000015413	P16444
ENSG00000015475	A8ASI8
ENSG00000015475	B1PL87
ENSG00000015475	B2ZP78
ENSG00000015475	B2ZP79
ENSG00000015475	P55957
ENSG00000015479	A8MXP9
ENSG00000015479	B3KM87
ENSG00000015479	D6R8Z5
ENSG00000015479	D6R991
ENSG00000015479	D6R9F3
ENSG00000015479	D6R9N0
ENSG00000015479	D6RAM9
ENSG00000015479	D6RAY2
ENSG00000015479	D6RB45
ENSG00000015479	D6RBI2
ENSG00000015479	D6RBK5
ENSG00000015479	D6RBS2
ENSG00000015479	D6RCM3
ENSG00000015479	D6RE02
ENSG00000015479	D6REK4
ENSG00000015479	D6REM6
ENSG00000015479	D6RGW7
ENSG00000015479	D6RIA2
ENSG00000015479	H0Y8S1
ENSG00000015479	P43243
ENSG00000015479	Q68E03
ENSG00000015479	Q9H4N1
ENSG00000015520	Q9UHC9
ENSG00000015532	B4DT06
ENSG00000015532	D6RCT0
ENSG00000015532	H0YB00
ENSG00000015532	I3L3K2
ENSG00000015532	Q9H1B5
ENSG00000015568	C9J1P2
ENSG00000015568	C9J1W9
ENSG00000015568	C9J6W1
ENSG00000015568	H0YBN8
ENSG00000015568	I1Z9D1
ENSG00000015568	Q99666
ENSG00000015568	V9HWE4
ENSG00000015592	E5RIR6
ENSG00000015592	E7EVN3
ENSG00000015592	G5EA16
ENSG00000015592	Q9H169
