Ensembl ID	Clone_based_ensembl_transcript ID
ENSG00000179818	AC136007.2-008
ENSG00000179818	AC136007.2-009
ENSG00000179818	AC136007.2-010
ENSG00000179818	AC136007.2-011
ENSG00000179818	AC136007.2-012
ENSG00000179818	AC136007.2-013
ENSG00000179818	AC136007.2-014
ENSG00000179818	AC136007.2-015
ENSG00000179818	AC136007.2-016
ENSG00000179818	AC136007.2-017
ENSG00000179818	AC136007.2-018
ENSG00000179818	AC136007.2-019
ENSG00000179818	AC136007.2-020
ENSG00000179818	AC136007.2-021
ENSG00000179818	AC136007.2-022
ENSG00000179818	AC136007.2-023
ENSG00000179818	AC136007.2-024
ENSG00000179818	AC136007.2-025
ENSG00000179818	AC136007.2-026
ENSG00000179818	AC136007.2-027
ENSG00000179818	AC136007.2-028
ENSG00000179818	AC136007.2-029
ENSG00000179818	AC136007.2-030
ENSG00000179818	AC136007.2-031
ENSG00000179818	AC136007.2-032
ENSG00000179818	AC136007.2-033
ENSG00000179818	AC136007.2-034
ENSG00000179818	AC136007.2-035
ENSG00000179818	AC136007.2-036
ENSG00000179818	AC136007.2-037
ENSG00000179818	AC136007.2-038
ENSG00000179818	AC136007.2-039
ENSG00000179818	AC136007.2-040
ENSG00000179818	AC136007.2-041
ENSG00000179818	AC136007.2-042
ENSG00000179818	AC136007.2-043
ENSG00000179818	AC136007.2-044
ENSG00000179818	AC136007.2-045
ENSG00000179818	AC136007.2-046
ENSG00000179818	AC136007.2-047
ENSG00000179818	AC136007.2-048
ENSG00000179818	AC136007.2-049
ENSG00000179818	AC136007.2-050
ENSG00000179818	AC136007.2-051
ENSG00000179818	AC136007.2-052
ENSG00000179818	AC136007.2-053
ENSG00000179818	AC136007.2-054
ENSG00000179818	AC136007.2-055
ENSG00000179818	AC136007.2-056
ENSG00000179818	AC136007.2-057
ENSG00000179818	AC136007.2-058
ENSG00000179818	AC136007.2-059
ENSG00000179818	AC136007.2-060
ENSG00000179818	AC136007.2-061
ENSG00000179818	AC136007.2-062
ENSG00000179818	AC136007.2-063
ENSG00000179818	AC136007.2-064
ENSG00000179818	AC136007.2-065
ENSG00000179818	AC136007.2-066
ENSG00000179818	AC136007.2-067
ENSG00000179818	AC136007.2-068
ENSG00000179818	AC136007.2-069
ENSG00000179859	AC025335.1-001
ENSG00000179935	RP5-1068E13.3-001
ENSG00000179935	RP5-1068E13.3-002
ENSG00000179935	RP5-1068E13.3-003
ENSG00000179978	RP11-1319K7.1-001
ENSG00000179994	AC005488.12-001
ENSG00000179994	AC005488.12-002
ENSG00000179997	AC010894.4-001
ENSG00000180015	RP11-756P10.3-001
ENSG00000180019	AC079741.2-001
ENSG00000180044	RP11-431I8.1-001
ENSG00000180044	RP11-431I8.1-002
ENSG00000180081	CTC-451A6.4-001
ENSG00000180105	AC017081.2-001
ENSG00000180139	RP11-399O19.5-001
ENSG00000180139	RP11-399O19.5-003
ENSG00000180152	AC079753.4-001
ENSG00000180172	RP11-22J15.2-001
ENSG00000180178	AC018865.8-002
ENSG00000180178	AC018865.8-004
ENSG00000180178	AC018865.8-005
ENSG00000180178	AC018865.8-006
ENSG00000180178	AC018865.8-007
ENSG00000180178	AC018865.8-008
ENSG00000180211	RP1-278E11.3-001
ENSG00000180221	RP11-179B15.2-001
ENSG00000180230	RP11-198M6.2-001
ENSG00000180279	CTD-2568A17.5-001
ENSG00000180279	CTD-2568A17.5-002
ENSG00000180284	RP5-1055C14.6-001
ENSG00000180385	AC034193.5-002
ENSG00000180385	AC034193.5-003
ENSG00000180385	AC034193.5-004
ENSG00000180385	AC034193.5-005
ENSG00000180385	AC034193.5-006
ENSG00000180385	AC034193.5-007
ENSG00000180458	CTD-3064H18.4-001
ENSG00000180581	RP11-251A15.5-001
ENSG00000180662	RP11-382E15.1-001
ENSG00000180673	RP11-323K3.1-001
ENSG00000180712	RP11-290F5.2-001
ENSG00000180712	RP11-290F5.2-002
ENSG00000180747	CTD-2547E10.2-001
ENSG00000180747	CTD-2547E10.2-002
ENSG00000180747	CTD-2547E10.2-003
ENSG00000180747	CTD-2547E10.2-004
ENSG00000180747	CTD-2547E10.2-006
ENSG00000180747	CTD-2547E10.2-007
ENSG00000180803	RP11-467D10.2-001
ENSG00000181097	RP11-429J17.2-001
ENSG00000181101	RP1-262D12.1-001
ENSG00000181123	RP4-539M6.14-002
ENSG00000181123	RP4-539M6.14-003
ENSG00000181123	RP4-539M6.14-004
ENSG00000181123	RP4-539M6.14-005
ENSG00000181171	RP11-245A18.2-001
ENSG00000181211	AC004455.1-001
ENSG00000181214	OR8G2P-001
ENSG00000181227	RP4-682C21.2-001
ENSG00000181260	RP11-145M9.3-001
ENSG00000181358	RP11-236M15.1-001
ENSG00000181511	RP4-655L22.4-001
ENSG00000181514	RP3-474G15.1-001
ENSG00000181705	RP11-11L12.2-001
ENSG00000181741	RP3-468O1.2-001
ENSG00000181908	AP003774.4-001
ENSG00000181995	AP004243.1-001
ENSG00000181995	AP004243.1-002
ENSG00000181995	AP004243.1-003
ENSG00000181995	AP004243.1-004
ENSG00000182000	RP11-651P23.2-001
ENSG00000182021	RP11-381O7.3-001
ENSG00000182021	RP11-381O7.3-002
ENSG00000182021	RP11-381O7.3-003
ENSG00000182021	RP11-381O7.3-004
ENSG00000182021	RP11-381O7.3-005
ENSG00000182021	RP11-381O7.3-006
ENSG00000182057	Z83851.3-001
ENSG00000182057	Z83851.3-002
ENSG00000182057	Z83851.3-003
ENSG00000182109	RP11-69E11.4-001
ENSG00000182109	RP11-69E11.4-002
ENSG00000182109	RP11-69E11.4-003
ENSG00000182109	RP11-69E11.4-004
ENSG00000182109	RP11-69E11.4-005
ENSG00000182109	RP11-69E11.4-006
ENSG00000182109	RP11-69E11.4-007
ENSG00000182329	AC079354.1-001
ENSG00000182329	AC079354.1-002
ENSG00000182329	AC079354.1-003
ENSG00000182329	AC079354.1-004
ENSG00000182329	AC079354.1-201
ENSG00000182347	RP11-39K24.9-001
ENSG00000182351	AP000358.3-001
ENSG00000182366	RP11-63E5.8-001
ENSG00000182366	RP11-63E5.8-002
ENSG00000182366	RP11-63E5.8-003
ENSG00000182376	RP5-1142A6.8-001
ENSG00000182376	RP5-1142A6.8-002
ENSG00000182383	CTD-2503O16.2-001
ENSG00000182447	RP11-80B17.1-001
ENSG00000182574	RP3-341D10.1-001
ENSG00000182625	RP11-123C21.1-001
ENSG00000182722	RP11-797H7.2-001
ENSG00000182776	RP11-114H20.1-001
ENSG00000182796	AC023055.2-001
ENSG00000182796	AC023055.2-002
ENSG00000182796	AC023055.2-003
ENSG00000182796	AC023055.2-004
ENSG00000182796	AC023055.2-005
ENSG00000182796	AC023055.2-006
ENSG00000182814	AC097458.2-001
ENSG00000182814	AC097458.2-002
ENSG00000182824	AC008132.15-001
ENSG00000182824	AC008132.15-003
ENSG00000182841	RP1-222E13.10-001
ENSG00000182841	RP1-222E13.10-002
ENSG00000182841	RP1-222E13.10-003
ENSG00000182841	RP1-222E13.10-004
ENSG00000182841	RP1-222E13.10-005
ENSG00000182873	RP11-181G12.2-001
ENSG00000182873	RP11-181G12.2-002
ENSG00000182888	RP11-558O12.1-001
ENSG00000182921	RP11-24E1.1-001
ENSG00000182965	AC005192.5-001
ENSG00000182974	RP11-294C11.1-001
ENSG00000183022	AC010149.3-001
ENSG00000183055	RP11-79I23.2-001
ENSG00000183154	RP11-863K10.7-001
ENSG00000183171	RP11-49C9.2-001
ENSG00000183239	RP5-1120P11.4-001
ENSG00000183248	CTD-3193O13.9-001
ENSG00000183248	CTD-3193O13.9-002
ENSG00000183292	AC140481.2-001
ENSG00000183292	AC140481.2-002
ENSG00000183292	AC140481.2-003
ENSG00000183292	AC140481.2-004
ENSG00000183292	AC140481.2-005
ENSG00000183292	AC140481.2-006
ENSG00000183298	RP11-556K13.1-001
ENSG00000183308	AC005037.3-001
ENSG00000183308	AC005037.3-002
ENSG00000183432	RP11-317F4.1-001
ENSG00000183458	RP11-958N24.1-001
ENSG00000183458	RP11-958N24.1-002
ENSG00000183470	AC009365.3-001
ENSG00000183470	AC009365.3-003
ENSG00000183514	AC073065.4-001
ENSG00000183562	CTC-343N3.1-001
ENSG00000183586	RP1-91G5.1-001
ENSG00000183604	RP11-347C12.2-001
ENSG00000183604	RP11-347C12.2-002
ENSG00000183604	RP11-347C12.2-003
ENSG00000183663	RP11-44N17.1-001
ENSG00000183666	RP11-823P9.1-001
ENSG00000183666	RP11-823P9.1-002
ENSG00000183666	RP11-823P9.1-003
ENSG00000183666	RP11-823P9.1-005
ENSG00000183666	RP11-823P9.1-006
ENSG00000183674	RP1-290I10.8-001
ENSG00000183674	RP1-290I10.8-002
ENSG00000183674	RP1-290I10.8-003
ENSG00000183674	RP1-290I10.8-004
ENSG00000183674	RP1-290I10.8-005
ENSG00000183704	RP11-886I11.6-001
ENSG00000183822	CTA-833B7.2-001
ENSG00000183822	CTA-833B7.2-002
ENSG00000183889	AC138969.4-001
ENSG00000183889	AC138969.4-002
ENSG00000183889	AC138969.4-003
ENSG00000183889	AC138969.4-004
ENSG00000183889	AC138969.4-005
ENSG00000183889	AC138969.4-006
ENSG00000183889	AC138969.4-007
ENSG00000183889	AC138969.4-008
ENSG00000183889	AC138969.4-009
ENSG00000183889	AC138969.4-010
ENSG00000183889	AC138969.4-011
ENSG00000183935	RP11-392P7.3-001
ENSG00000183935	RP11-392P7.3-002
ENSG00000184068	RP5-821D11.7-001
ENSG00000184084	CTD-2372A4.1-001
ENSG00000184100	RP11-67F24.1-001
ENSG00000184111	RP11-366I13.3-001
ENSG00000184115	RP13-1039J1.2-001
ENSG00000184115	RP13-1039J1.2-002
ENSG00000184115	RP13-1039J1.2-003
ENSG00000184115	RP13-1039J1.2-005
ENSG00000184115	RP13-1039J1.2-006
ENSG00000184115	RP13-1039J1.2-007
ENSG00000184139	RP11-745L13.1-001
ENSG00000184188	CTC-512J14.7-001
ENSG00000184303	AC027612.2-001
ENSG00000184319	AC002055.4-001
ENSG00000184319	AC002055.4-002
ENSG00000184319	AC002055.4-003
ENSG00000184319	AC002055.4-004
ENSG00000184319	AC002055.4-005
ENSG00000184319	AC002055.4-006
ENSG00000184319	AC002055.4-007
ENSG00000184319	AC002055.4-008
ENSG00000184414	RP11-44M6.3-001
ENSG00000184423	AC090043.1-001
ENSG00000184441	AP001062.7-001
ENSG00000184523	RP11-262H14.9-001
ENSG00000184566	RP13-786C16.1-001
ENSG00000184566	RP13-786C16.1-201
ENSG00000184616	AC004166.6-001
ENSG00000184624	LA16c-13E4.2-001
ENSG00000184761	AC013269.5-001
ENSG00000184774	RP11-480I12.4-001
ENSG00000184774	RP11-480I12.4-003
ENSG00000184795	RP11-655M14.7-001
ENSG00000184844	U52111.12-001
ENSG00000184906	AC129778.2-001
ENSG00000184906	AC129778.2-002
ENSG00000184906	AC129778.2-003
ENSG00000184906	AC129778.2-004
ENSG00000184906	AC129778.2-005
ENSG00000184906	AC129778.2-006
ENSG00000184906	AC129778.2-007
ENSG00000184961	AL772307.1-001
ENSG00000185031	RP11-182I10.4-001
ENSG00000185040	AC004980.11-001
ENSG00000185041	RP11-321E2.6-001
ENSG00000185065	AC000068.5-001
ENSG00000185078	AC093698.1-001
ENSG00000185203	AJ271736.5-001
ENSG00000185221	RP11-504B1.1-001
ENSG00000185296	CTD-2139B15.1-001
ENSG00000185319	RP11-552J9.4-001
ENSG00000185495	RP11-504P24.3-001
ENSG00000185495	RP11-504P24.3-002
ENSG00000185495	RP11-504P24.3-003
ENSG00000185495	RP11-504P24.3-004
ENSG00000185495	RP11-504P24.3-005
ENSG00000185495	RP11-504P24.3-006
ENSG00000185607	AC090516.1-001
ENSG00000185631	AC017079.3-001
ENSG00000185638	RP13-202B6.2-001
ENSG00000185641	CTD-2287O16.1-001
ENSG00000185710	RP11-645C24.2-001
ENSG00000185710	RP11-645C24.2-002
ENSG00000185710	RP11-645C24.2-003
ENSG00000185710	RP11-645C24.2-004
ENSG00000185710	RP11-645C24.2-005
ENSG00000185710	RP11-645C24.2-006
ENSG00000185839	RP4-592A1.2-001
ENSG00000185847	RP1-46F2.2-001
ENSG00000185847	RP1-46F2.2-002
ENSG00000185847	RP1-46F2.2-003
ENSG00000185847	RP1-46F2.2-004
ENSG00000185904	RP11-178A10.1-001
ENSG00000185904	RP11-178A10.1-002
ENSG00000185928	CTD-2574D22.6-001
ENSG00000185928	CTD-2574D22.6-002
ENSG00000186019	AC084219.4-001
ENSG00000186019	AC084219.4-002
ENSG00000186056	RP5-1166H10.2-001
ENSG00000186056	RP5-1166H10.2-002
ENSG00000186056	RP5-1166H10.2-003
ENSG00000186056	RP5-1166H10.2-004
ENSG00000186076	RP11-887P2.3-001
ENSG00000186082	RP11-698N11.3-001
ENSG00000186148	AC013271.3-001
ENSG00000186148	AC013271.3-002
ENSG00000186148	AC013271.3-003
ENSG00000186148	AC013271.3-004
ENSG00000186148	AC013271.3-005
ENSG00000186148	AC013271.3-006
ENSG00000186148	AC013271.3-007
ENSG00000186148	AC013271.3-008
ENSG00000186163	U66059.29-001
ENSG00000186163	U66059.29-002
ENSG00000186223	RP11-437G21.3-001
ENSG00000186232	RP11-437G21.5-001
ENSG00000186234	RP11-180A12.3-001
ENSG00000186235	AC016757.3-001
ENSG00000186235	AC016757.3-002
ENSG00000186235	AC016757.3-003
ENSG00000186235	AC016757.3-004
ENSG00000186235	AC016757.3-005
ENSG00000186235	AC016757.3-006
ENSG00000186244	RP11-1079K10.1-001
ENSG00000186328	RP11-140K17.2-001
ENSG00000186369	RP11-355I22.3-001
ENSG00000186369	RP11-355I22.3-003
ENSG00000186369	RP11-355I22.3-004
ENSG00000186369	RP11-355I22.3-005
ENSG00000186369	RP11-355I22.3-006
ENSG00000186369	RP11-355I22.3-007
ENSG00000186543	RP11-293F5.4-001
ENSG00000186645	AC114737.6-001
ENSG00000186676	RP11-319G5.1-001
ENSG00000186678	RP11-266I3.7-001
ENSG00000186743	RP11-702N8.2-001
ENSG00000187103	RP11-1A24.2-001
ENSG00000187185	CTD-2600O9.1-001
ENSG00000187185	CTD-2600O9.1-002
ENSG00000187185	CTD-2600O9.1-003
ENSG00000187186	RP11-195F19.5-001
ENSG00000187186	RP11-195F19.5-002
ENSG00000187186	RP11-195F19.5-003
ENSG00000187186	RP11-195F19.5-004
ENSG00000187186	RP11-195F19.5-005
ENSG00000187229	RP11-161I2.1-001
ENSG00000187472	RP11-67P15.1-001
ENSG00000187481	RP5-871G17.4-001
ENSG00000187534	CTC-471F3.4-001
ENSG00000187536	AC064847.3-001
ENSG00000187653	AC019188.1-001
ENSG00000187657	AC006986.2-001
ENSG00000187686	RP11-687M24.3-001
ENSG00000187686	RP11-687M24.3-002
ENSG00000187695	RP11-723O4.6-001
ENSG00000187695	RP11-723O4.6-002
ENSG00000187721	RP11-301J16.2-001
ENSG00000187762	RP11-527B17.2-001
ENSG00000187812	RP11-24M17.5-001
ENSG00000187812	RP11-24M17.5-002
ENSG00000187870	AC126365.2-001
ENSG00000187904	AC097382.5-001
ENSG00000187905	AC002472.13-001
ENSG00000187905	AC002472.13-002
ENSG00000187905	AC002472.13-003
ENSG00000187905	AC002472.13-004
ENSG00000187979	AC008079.9-001
ENSG00000187988	RP11-405L18.2-001
ENSG00000187999	AC093393.2-001
ENSG00000188002	RP11-43F13.1-001
ENSG00000188002	RP11-43F13.1-002
ENSG00000188002	RP11-43F13.1-003
ENSG00000188002	RP11-43F13.1-004
ENSG00000188002	RP11-43F13.1-006
ENSG00000188002	RP11-43F13.1-007
ENSG00000188002	RP11-43F13.1-008
ENSG00000188029	RP11-65B23.4-001
ENSG00000188029	RP11-65B23.4-002
ENSG00000188078	RP5-1119A7.11-001
ENSG00000188101	RP11-544N10.1-001
ENSG00000188185	AC004987.7-001
ENSG00000188185	AC004987.7-003
ENSG00000188223	AC002398.9-001
ENSG00000188242	CTD-2228K2.5-001
ENSG00000188242	CTD-2228K2.5-002
ENSG00000188242	CTD-2228K2.5-003
ENSG00000188242	CTD-2228K2.5-004
ENSG00000188280	AC007731.1-003
ENSG00000188280	AC007731.1-004
ENSG00000188365	AC092171.2-001
ENSG00000188383	AC018892.9-001
ENSG00000188388	AC044860.1-001
ENSG00000188396	RP11-269F19.9-001
ENSG00000188399	AC013734.3-001
ENSG00000188438	RP11-1396O13.14-001
ENSG00000188451	RP1-274L14.2-001
ENSG00000188459	RP3-393P12.2-001
ENSG00000188460	RP11-332L18.4-001
ENSG00000188477	AC003003.5-001
ENSG00000188477	AC003003.5-201
ENSG00000188512	RP1-273G13.2-001
ENSG00000188525	AC010969.1-001
ENSG00000188646	RP11-361A23.2-001
ENSG00000188656	AC006158.8-001
ENSG00000188693	CTB-161K23.1-001
ENSG00000188755	RP11-51L5.6-001
ENSG00000188755	RP11-51L5.6-002
ENSG00000188755	RP11-51L5.6-003
ENSG00000188765	AC010907.3-001
ENSG00000188825	CTD-3014M21.4-001
ENSG00000188825	CTD-3014M21.4-002
ENSG00000188825	CTD-3014M21.4-003
ENSG00000188825	CTD-3014M21.4-004
ENSG00000188825	CTD-3014M21.4-006
ENSG00000188825	CTD-3014M21.4-007
ENSG00000188850	RP11-159F24.2-001
ENSG00000188850	RP11-159F24.2-002
ENSG00000188897	CTD-3088G3.8-001
ENSG00000188897	CTD-3088G3.8-002
ENSG00000188897	CTD-3088G3.8-004
ENSG00000188897	CTD-3088G3.8-005
ENSG00000188897	CTD-3088G3.8-006
ENSG00000188897	CTD-3088G3.8-008
ENSG00000188897	CTD-3088G3.8-009
ENSG00000188897	CTD-3088G3.8-010
ENSG00000189014	RP11-575L16.1-001
ENSG00000189145	RP11-77G22.2-001
ENSG00000189166	RP11-220H4.3-001
ENSG00000189196	RP11-129B22.2-001
ENSG00000189229	AC069277.2-001
ENSG00000189229	AC069277.2-004
ENSG00000189229	AC069277.2-005
ENSG00000189229	AC069277.2-006
ENSG00000189229	AC069277.2-007
ENSG00000189238	RP11-173C20.1-001
ENSG00000189238	RP11-173C20.1-002
ENSG00000189238	RP11-173C20.1-003
ENSG00000189238	RP11-173C20.1-004
ENSG00000189238	RP11-173C20.1-005
ENSG00000189238	RP11-173C20.1-006
ENSG00000189238	RP11-173C20.1-007
ENSG00000189275	RP11-245K15.1-001
ENSG00000189295	KB-7G2.7-001
ENSG00000189295	KB-7G2.7-002
ENSG00000189316	RP11-797H7.5-001
ENSG00000189332	RP11-113D6.10-001
ENSG00000189332	RP11-113D6.10-002
ENSG00000189332	RP11-113D6.10-003
ENSG00000189332	RP11-113D6.10-004
ENSG00000189372	RP6-149D17.1-001
ENSG00000189419	RP11-168G16.1-001
ENSG00000189419	RP11-168G16.1-004
ENSG00000196085	AC013442.1-001
ENSG00000196096	AC079610.2-001
ENSG00000196114	RP3-391O22.3-001
ENSG00000196243	RP11-916O13.1-001
ENSG00000196273	RP11-566J3.1-001
ENSG00000196273	RP11-566J3.1-002
ENSG00000196273	RP11-566J3.1-003
ENSG00000196273	RP11-566J3.1-004
ENSG00000196273	RP11-566J3.1-005
ENSG00000196273	RP11-566J3.1-006
ENSG00000196289	RP11-323D18.1-001
ENSG00000196295	AC005154.6-001
ENSG00000196295	AC005154.6-002
ENSG00000196295	AC005154.6-003
ENSG00000196295	AC005154.6-004
ENSG00000196295	AC005154.6-005
ENSG00000196295	AC005154.6-006
ENSG00000196295	AC005154.6-007
ENSG00000196295	AC005154.6-008
ENSG00000196295	AC005154.6-009
ENSG00000196295	AC005154.6-010
ENSG00000196295	AC005154.6-011
ENSG00000196295	AC005154.6-012
ENSG00000196295	AC005154.6-013
ENSG00000196295	AC005154.6-014
ENSG00000196295	AC005154.6-015
ENSG00000196295	AC005154.6-016
ENSG00000196295	AC005154.6-017
ENSG00000196295	AC005154.6-018
ENSG00000196295	AC005154.6-019
ENSG00000196295	AC005154.6-020
ENSG00000196295	AC005154.6-021
ENSG00000196295	AC005154.6-022
ENSG00000196295	AC005154.6-023
ENSG00000196295	AC005154.6-024
ENSG00000196295	AC005154.6-025
ENSG00000196295	AC005154.6-026
ENSG00000196295	AC005154.6-027
ENSG00000196295	AC005154.6-028
ENSG00000196299	NCRNA00171-001
ENSG00000196299	NCRNA00171-002
ENSG00000196299	NCRNA00171-003
ENSG00000196299	NCRNA00171-004
ENSG00000196299	NCRNA00171-005
ENSG00000196299	NCRNA00171-006
ENSG00000196299	NCRNA00171-007
ENSG00000196299	NCRNA00171-008
ENSG00000196299	NCRNA00171-009
ENSG00000196299	NCRNA00171-010
ENSG00000196299	NCRNA00171-201
ENSG00000196302	RP11-497H16.5-001
ENSG00000196364	RP11-616M22.6-001
ENSG00000196364	RP11-616M22.6-003
ENSG00000196390	CTD-2503O16.3-001
ENSG00000196395	RP13-77O11.11-001
ENSG00000196472	RP13-644M16.4-001
ENSG00000196564	RP3-499B10.3-001
ENSG00000196566	RP11-57C13.3-001
ENSG00000196589	CTB-25J19.1-001
ENSG00000196589	CTB-25J19.1-201
ENSG00000196634	RP3-337D23.3-001
ENSG00000196656	AC004057.1-001
ENSG00000196656	AC004057.1-002
ENSG00000196668	RP11-809C9.1-001
ENSG00000196668	RP11-809C9.1-002
ENSG00000196668	RP11-809C9.1-003
ENSG00000196668	RP11-809C9.1-004
ENSG00000196696	RP11-419C5.1-001
ENSG00000196696	RP11-419C5.1-002
ENSG00000196696	RP11-419C5.1-004
ENSG00000196696	RP11-419C5.1-005
ENSG00000196696	RP11-419C5.1-006
ENSG00000196696	RP11-419C5.1-007
ENSG00000196756	RP4-564F22.2-001
ENSG00000196756	RP4-564F22.2-002
ENSG00000196756	RP4-564F22.2-003
ENSG00000196756	RP4-564F22.2-005
ENSG00000196756	RP4-564F22.2-006
ENSG00000196756	RP4-564F22.2-007
ENSG00000196756	RP4-564F22.2-008
ENSG00000196756	RP4-564F22.2-009
ENSG00000196758	AC079612.1-001
ENSG00000196796	CTB-134H23.2-001
ENSG00000196826	CTD-2192J16.17-001
ENSG00000196893	AC090286.4-001
ENSG00000196951	RP11-425I13.3-001
ENSG00000196951	RP11-425I13.3-002
ENSG00000196951	RP11-425I13.3-003
ENSG00000196979	RP11-88G17.6-001
ENSG00000197092	AC006328.10-001
ENSG00000197099	RP11-573D15.8-001
ENSG00000197099	RP11-573D15.8-002
ENSG00000197099	RP11-573D15.8-003
ENSG00000197099	RP11-573D15.8-004
ENSG00000197099	RP11-573D15.8-005
ENSG00000197099	RP11-573D15.8-006
ENSG00000197099	RP11-573D15.8-007
ENSG00000197149	RP11-452G18.2-001
ENSG00000197176	RP11-76E12.1-001
ENSG00000197176	RP11-76E12.1-002
ENSG00000197176	RP11-76E12.1-003
ENSG00000197180	CH17-340M24.3-001
ENSG00000197185	RP11-552J9.5-001
ENSG00000197210	KB-1592A4.15-001
ENSG00000197214	RP11-520B13.3-001
ENSG00000197254	AP000445.1-001
ENSG00000197258	RP11-612L3.1-001
ENSG00000197284	RP11-589F5.3-001
ENSG00000197291	CTD-3193K9.7-001
ENSG00000197291	CTD-3193K9.7-002
ENSG00000197291	CTD-3193K9.7-003
ENSG00000197291	CTD-3193K9.7-004
ENSG00000197291	CTD-3193K9.7-005
ENSG00000197301	RP11-366L20.2-001
ENSG00000197301	RP11-366L20.2-002
ENSG00000197301	RP11-366L20.2-003
ENSG00000197301	RP11-366L20.2-004
ENSG00000197308	RP11-379F12.7-001
ENSG00000197308	RP11-379F12.7-002
ENSG00000197308	RP11-379F12.7-003
ENSG00000197320	AC060834.2-001
ENSG00000197332	CTC-499B15.5-001
ENSG00000197421	AC008132.10-001
ENSG00000197421	AC008132.10-002
ENSG00000197421	AC008132.10-003
ENSG00000197421	AC008132.10-004
ENSG00000197462	AC005276.1-001
ENSG00000197468	RP11-747H12.1-001
ENSG00000197476	RP11-170L3.7-001
ENSG00000197503	RP11-615I16.2-001
ENSG00000197550	RP11-460N11.2-001
ENSG00000197575	RP11-249M12.1-001
ENSG00000197582	RP11-142G7.1-001
ENSG00000197585	AC107218.3-001
ENSG00000197585	AC107218.3-002
ENSG00000197627	AC048382.4-001
ENSG00000197644	AC106870.2-001
ENSG00000197665	AC007952.6-001
ENSG00000197665	AC007952.6-002
ENSG00000197670	RP4-724E16.2-001
ENSG00000197692	RP11-796A5.2-001
ENSG00000197744	CTB-161M19.3-001
ENSG00000197813	CTC-301O7.4-001
ENSG00000197813	CTC-301O7.4-003
ENSG00000197815	RP1-253P7.4-001
ENSG00000197934	AP001597.1-001
ENSG00000197934	AP001597.1-002
ENSG00000197990	RP5-1193P9.1-001
ENSG00000197991	RP11-310K10.1-001
ENSG00000198022	RP11-432N13.4-001
ENSG00000198064	RP11-347C12.1-001
ENSG00000198064	RP11-347C12.1-002
ENSG00000198064	RP11-347C12.1-003
ENSG00000198064	RP11-347C12.1-004
ENSG00000198064	RP11-347C12.1-005
ENSG00000198064	RP11-347C12.1-201
ENSG00000198064	RP11-347C12.1-202
ENSG00000198106	RP11-231C14.7-001
ENSG00000198134	RP11-267J23.4-001
ENSG00000198211	RP11-566K11.2-001
ENSG00000198237	RP11-98J23.2-001
ENSG00000198251	CTC-490E21.13-001
ENSG00000198277	RP11-468N14.09-001
ENSG00000198284	RP11-605F14.1-001
ENSG00000198284	RP11-605F14.1-002
ENSG00000198284	RP11-605F14.1-003
ENSG00000198312	RP11-381O7.1-001
ENSG00000198358	RP11-544M22.1-001
ENSG00000198367	OR7A11P-001
ENSG00000198384	RP11-78J21.5-001
ENSG00000198414	RP5-1158H2.3-001
ENSG00000198416	CTD-2173L22.4-001
ENSG00000198416	CTD-2173L22.4-002
ENSG00000198491	RP11-208N14.4-001
ENSG00000198526	AC093113.1-001
ENSG00000198547	RP11-503P21.2-001
ENSG00000198555	RP11-598D12.4-001
ENSG00000198580	RP11-611L7.2-001
ENSG00000198671	RP11-168J19.2-001
ENSG00000198739	RP11-68P3.2-001
ENSG00000198739	RP11-68P3.2-003
ENSG00000198739	RP11-68P3.2-004
ENSG00000198744	RP5-857K21.11-001
ENSG00000198832	RP3-412A9.11-001
ENSG00000198832	RP3-412A9.11-002
ENSG00000198832	RP3-412A9.11-003
ENSG00000198832	RP3-412A9.11-004
ENSG00000198832	RP3-412A9.11-005
ENSG00000198832	RP3-412A9.11-006
ENSG00000198832	RP3-412A9.11-007
ENSG00000198832	RP3-412A9.11-008
ENSG00000198832	RP3-412A9.11-009
ENSG00000198843	RP11-392O18.1-001
ENSG00000198843	RP11-392O18.1-002
ENSG00000198843	RP11-392O18.1-003
ENSG00000198843	RP11-392O18.1-004
ENSG00000198843	RP11-392O18.1-005
ENSG00000198843	RP11-392O18.1-006
ENSG00000198857	RP4-599G15.5-001
ENSG00000198868	CTB-36O1.4-001
ENSG00000198923	RP11-290L1.7-001
ENSG00000203258	RP11-47J17.2-001
ENSG00000203262	RP5-961K14.2-001
ENSG00000203266	RP11-560A15.3-001
ENSG00000203279	RP11-498P14.5-001
ENSG00000203279	RP11-498P14.5-002
ENSG00000203280	CTA-221G9.12-001
ENSG00000203288	RP11-98D18.9-001
ENSG00000203288	RP11-98D18.9-002
ENSG00000203307	RP11-375H19.2-001
ENSG00000203321	RP11-197P3.4-001
ENSG00000203325	RP11-277A4.4-001
ENSG00000203327	AC012358.7-001
ENSG00000203334	RP11-25I9.3-001
ENSG00000203334	RP11-25I9.3-201
