Ensembl ID	RefSeq_peptide ID
ENSG00000008517	XP_005255743
ENSG00000008710	NP_000287
ENSG00000008710	NP_001009944
ENSG00000008710	XP_005255427
ENSG00000008710	XP_005276550
ENSG00000008710	XP_006720956
ENSG00000008735	NP_036456
ENSG00000008735	NP_057515
ENSG00000008838	NP_001072986
ENSG00000008838	NP_001254726
ENSG00000008838	NP_055630
ENSG00000008838	XP_005257929
ENSG00000008838	XP_005257930
ENSG00000008838	XP_005257931
ENSG00000008838	XP_006722267
ENSG00000008838	XP_006722269
ENSG00000008838	XP_006722270
ENSG00000008853	NP_001153508
ENSG00000008853	NP_001153509
ENSG00000008853	NP_055993
ENSG00000008853	XP_006716378
ENSG00000008869	NP_061897
ENSG00000008869	XP_005264436
ENSG00000008869	XP_006712097
ENSG00000008869	XP_006712098
ENSG00000008952	NP_003253
ENSG00000008988	NP_001014
ENSG00000008988	NP_001139699
ENSG00000009307	NP_001007554
ENSG00000009307	NP_001123995
ENSG00000009307	NP_001229820
ENSG00000009307	NP_001229821
ENSG00000009307	NP_001229822
ENSG00000009307	NP_009089
ENSG00000009335	NP_055486
ENSG00000009335	XP_005249621
ENSG00000009413	NP_001273360
ENSG00000009413	NP_001273361
ENSG00000009413	NP_002903
ENSG00000009413	XP_005267147
ENSG00000009413	XP_005267148
ENSG00000009413	XP_006715606
ENSG00000009413	XP_006715607
ENSG00000009694	NP_001156750
ENSG00000009694	NP_001156751
ENSG00000009694	NP_055068
ENSG00000009694	XP_006724788
ENSG00000009709	NP_001128726
ENSG00000009709	NP_002575
ENSG00000009709	NP_039236
ENSG00000009709	XP_005245941
ENSG00000009724	NP_006601
ENSG00000009724	NP_631947
ENSG00000009765	NP_001158166
ENSG00000009765	NP_001158167
ENSG00000009765	NP_981932
ENSG00000009765	XP_006715541
ENSG00000009765	XP_006715542
ENSG00000009780	NP_001137384
ENSG00000009780	NP_001137385
ENSG00000009780	NP_001137386
ENSG00000009780	NP_001137387
ENSG00000009780	NP_689873
ENSG00000009790	NP_001274683
ENSG00000009790	NP_079504
ENSG00000009790	XP_005273336
ENSG00000009790	XP_005273337
ENSG00000009830	NP_037514
ENSG00000009844	NP_001273300
ENSG00000009844	NP_001273301
ENSG00000009844	NP_057569
ENSG00000009950	NP_116569
ENSG00000009950	NP_116570
ENSG00000009950	NP_116571
ENSG00000009950	NP_116572
ENSG00000009950	XP_005250456
ENSG00000009950	XP_006716079
ENSG00000009950	XP_006716080
ENSG00000009954	NP_115784
ENSG00000009954	XP_005250740
ENSG00000010017	NP_005484
ENSG00000010017	XP_006715008
ENSG00000010030	NP_001193964
ENSG00000010030	NP_001193965
ENSG00000010030	NP_001193966
ENSG00000010030	NP_001193967
ENSG00000010030	NP_001193968
ENSG00000010030	NP_001193969
ENSG00000010030	NP_001193970
ENSG00000010030	NP_057219
ENSG00000010072	NP_001010984
ENSG00000010072	NP_001248391
ENSG00000010072	NP_114407
ENSG00000010072	XP_005273341
ENSG00000010072	XP_005273342
ENSG00000010165	NP_001007240
ENSG00000010165	NP_055770
ENSG00000010165	NP_057019
ENSG00000010219	NP_001269214
ENSG00000010219	NP_001269215
ENSG00000010219	NP_003836
ENSG00000010244	NP_001027464
ENSG00000010244	NP_001091977
ENSG00000010244	NP_003448
ENSG00000010244	XP_005258085
ENSG00000010244	XP_005258086
ENSG00000010244	XP_005258087
ENSG00000010256	NP_003356
ENSG00000010270	NP_114405
ENSG00000010270	XP_005249937
ENSG00000010270	XP_005249938
ENSG00000010270	XP_006715852
ENSG00000010278	NP_001760
ENSG00000010282	NP_065758
ENSG00000010282	XP_006713336
ENSG00000010282	XP_006713337
ENSG00000010292	NP_055680
ENSG00000010295	NP_001034759
ENSG00000010295	NP_001180386
ENSG00000010295	NP_542768
ENSG00000010295	XP_006719036
ENSG00000010295	XP_006719037
ENSG00000010295	XP_006719038
ENSG00000010295	XP_006719039
ENSG00000010295	XP_006719040
ENSG00000010295	XP_006719041
ENSG00000010295	XP_006719042
ENSG00000010295	XP_006719043
ENSG00000010295	XP_006719044
ENSG00000010295	XP_006719045
ENSG00000010310	NP_000155
ENSG00000010318	NP_001265150
ENSG00000010318	NP_057567
ENSG00000010318	XP_005265282
ENSG00000010318	XP_005265283
ENSG00000010318	XP_005265284
ENSG00000010319	NP_064548
ENSG00000010322	NP_001263222
ENSG00000010322	NP_001263223
ENSG00000010322	NP_009115
ENSG00000010322	XP_005264896
ENSG00000010322	XP_006713018
ENSG00000010327	NP_055951
ENSG00000010327	XP_005265030
ENSG00000010327	XP_005265031
ENSG00000010327	XP_006713128
ENSG00000010361	NP_001165408
ENSG00000010361	NP_079405
ENSG00000010361	XP_006723460
ENSG00000010361	XP_006723461
ENSG00000010361	XP_006723462
ENSG00000010361	XP_006723463
ENSG00000010361	XP_006723464
ENSG00000010379	NP_001177926
ENSG00000010379	NP_001230321
ENSG00000010379	NP_057699
ENSG00000010379	XP_005253806
ENSG00000010379	XP_006719069
ENSG00000010379	XP_006719070
ENSG00000010379	XP_006719071
ENSG00000010379	XP_006719072
ENSG00000010404	NP_000193
ENSG00000010404	NP_001160022
ENSG00000010404	NP_006114
ENSG00000010438	NP_001184026
ENSG00000010438	NP_001184027
ENSG00000010438	NP_002762
ENSG00000010438	NP_031369
ENSG00000010438	XP_005251576
ENSG00000010438	XP_006710291
ENSG00000010539	NP_001138918
ENSG00000010539	NP_001138919
ENSG00000010539	NP_001138920
ENSG00000010539	NP_003445
ENSG00000010539	NP_932353
ENSG00000010539	NP_932354
ENSG00000010539	XP_005255613
ENSG00000010539	XP_006721003
ENSG00000010539	XP_006721004
ENSG00000010610	NP_000607
ENSG00000010610	NP_001181943
ENSG00000010610	NP_001181944
ENSG00000010610	NP_001181945
ENSG00000010610	NP_001181946
ENSG00000010626	NP_001128689
ENSG00000010626	NP_008923
ENSG00000010626	NP_964013
ENSG00000010671	NP_000052
ENSG00000010671	NP_001274273
ENSG00000010671	NP_001274274
ENSG00000010704	NP_000401
ENSG00000010704	NP_001287678
ENSG00000010704	NP_620572
ENSG00000010704	NP_620573
ENSG00000010704	NP_620575
ENSG00000010704	NP_620576
ENSG00000010704	NP_620577
ENSG00000010704	NP_620578
ENSG00000010704	NP_620579
ENSG00000010704	NP_620580
ENSG00000010803	NP_001026864
ENSG00000010803	NP_001165689
ENSG00000010803	NP_001165690
ENSG00000010803	NP_001165691
ENSG00000010803	NP_001165692
ENSG00000010803	NP_001165693
ENSG00000010803	NP_036368
ENSG00000010803	XP_005270696
ENSG00000010803	XP_006710525
ENSG00000010803	XP_006710526
ENSG00000010803	XP_006710527
ENSG00000010803	XP_006710528
ENSG00000010803	XP_006710529
ENSG00000010803	XP_006710530
ENSG00000010803	XP_006710531
ENSG00000010803	XP_006710532
ENSG00000010803	XP_006710533
ENSG00000010810	NP_002028
ENSG00000010810	NP_694592
ENSG00000010810	NP_694593
ENSG00000010810	XP_005266944
ENSG00000010810	XP_005266945
ENSG00000010810	XP_005266946
ENSG00000010810	XP_005266947
ENSG00000010810	XP_005266949
ENSG00000010810	XP_006715492
ENSG00000010810	XP_006715689
ENSG00000010818	NP_006725
ENSG00000010818	XP_005267014
ENSG00000010932	NP_001269621
ENSG00000010932	NP_001269622
ENSG00000010932	NP_001269623
ENSG00000010932	NP_002012
ENSG00000010932	XP_005245094
ENSG00000010932	XP_005245095
ENSG00000010932	XP_006711305
ENSG00000011007	NP_003189
ENSG00000011009	NP_009191
ENSG00000011009	XP_005245785
ENSG00000011021	NP_001243888
ENSG00000011021	NP_001277
ENSG00000011028	NP_006030
ENSG00000011052	NP_001018146
ENSG00000011083	NP_055043
ENSG00000011105	NP_001161792
ENSG00000011105	NP_006666
ENSG00000011105	XP_006719019
ENSG00000011105	XP_006719020
ENSG00000011114	NP_001002860
ENSG00000011114	NP_001276062
ENSG00000011114	NP_060637
ENSG00000011114	XP_006720258
ENSG00000011114	XP_006725229
ENSG00000011132	NP_004877
ENSG00000011143	NP_001159399
ENSG00000011143	NP_060247
ENSG00000011143	XP_005257541
ENSG00000011143	XP_005257543
ENSG00000011143	XP_006722027
ENSG00000011198	NP_057090
ENSG00000011201	NP_000207
ENSG00000011201	XP_005274558
ENSG00000011243	NP_001278407
ENSG00000011243	NP_055186
ENSG00000011243	XP_005259911
ENSG00000011258	NP_060113
ENSG00000011258	XP_005257524
ENSG00000011258	XP_005257525
ENSG00000011258	XP_005257526
ENSG00000011258	XP_005257527
ENSG00000011258	XP_006722025
ENSG00000011260	NP_057085
ENSG00000011275	NP_996994
ENSG00000011275	NP_996999
ENSG00000011275	XP_005249842
ENSG00000011275	XP_006715811
ENSG00000011295	NP_001258349
ENSG00000011295	NP_060245
ENSG00000011304	NP_002810
ENSG00000011304	NP_114367
ENSG00000011304	NP_114368
ENSG00000011304	XP_005259654
ENSG00000011304	XP_005259655
ENSG00000011332	NP_001128627
ENSG00000011332	NP_001128628
ENSG00000011332	NP_001276907
ENSG00000011332	NP_004638
ENSG00000011332	XP_005259346
ENSG00000011332	XP_005259347
ENSG00000011332	XP_005259349
ENSG00000011332	XP_006723470
ENSG00000011332	XP_006723471
ENSG00000011332	XP_006723472
ENSG00000011332	XP_006723473
ENSG00000011347	NP_001238994
ENSG00000011347	NP_001287702
ENSG00000011347	NP_004191
ENSG00000011347	XP_005274440
ENSG00000011347	XP_005274442
ENSG00000011347	XP_005274443
ENSG00000011347	XP_005274447
ENSG00000011347	XP_006718799
ENSG00000011376	NP_056155
ENSG00000011376	XP_005265063
ENSG00000011405	NP_002636
ENSG00000011405	XP_005253034
ENSG00000011405	XP_005253035
ENSG00000011405	XP_005253036
ENSG00000011405	XP_005253037
ENSG00000011422	NP_001005376
ENSG00000011422	NP_001005377
ENSG00000011422	NP_001287966
ENSG00000011422	NP_002650
ENSG00000011422	XP_005259045
ENSG00000011422	XP_006723304
ENSG00000011426	NP_001271230
ENSG00000011426	NP_001271231
ENSG00000011426	NP_061155
ENSG00000011426	XP_006715809
ENSG00000011426	XP_006715810
ENSG00000011451	NP_067064
ENSG00000011451	XP_005260061
ENSG00000011451	XP_005260062
ENSG00000011451	XP_005260063
ENSG00000011451	XP_005260064
ENSG00000011451	XP_005260065
ENSG00000011451	XP_005260066
ENSG00000011451	XP_005260067
ENSG00000011451	XP_005260068
ENSG00000011451	XP_005260069
ENSG00000011451	XP_006722891
ENSG00000011454	NP_005285
ENSG00000011454	NP_036329
ENSG00000011454	XP_005251923
ENSG00000011454	XP_005251925
ENSG00000011454	XP_005251990
ENSG00000011454	XP_006717094
ENSG00000011454	XP_006717095
ENSG00000011465	NP_001911
ENSG00000011465	NP_598010
ENSG00000011465	NP_598011
ENSG00000011465	NP_598012
ENSG00000011465	NP_598013
ENSG00000011465	NP_598014
ENSG00000011465	XP_005268750
ENSG00000011465	XP_006719333
ENSG00000011478	NP_001156849
ENSG00000011478	NP_060129
ENSG00000011485	NP_001191213
ENSG00000011485	NP_006238
ENSG00000011523	NP_055962
ENSG00000011523	XP_005264275
ENSG00000011523	XP_005264276
ENSG00000011566	NP_001257354
ENSG00000011566	NP_003609
ENSG00000011590	NP_055198
ENSG00000011590	XP_005258796
ENSG00000011590	XP_006723202
ENSG00000011600	NP_001166985
ENSG00000011600	NP_001166986
ENSG00000011600	NP_003323
ENSG00000011600	NP_937758
ENSG00000011600	XP_006723413
ENSG00000011638	NP_065155
ENSG00000011638	XP_005255495
ENSG00000011638	XP_005255496
ENSG00000011638	XP_005255497
ENSG00000011638	XP_006721129
ENSG00000011638	XP_006721130
ENSG00000011638	XP_006721131
ENSG00000011638	XP_006721132
ENSG00000011677	NP_000799
ENSG00000011677	XP_005274716
ENSG00000011677	XP_006724874
ENSG00000012048	NP_009225
ENSG00000012048	NP_009228
ENSG00000012048	NP_009229
ENSG00000012048	NP_009230
ENSG00000012048	NP_009231
ENSG00000012048	XP_006722092
ENSG00000012048	XP_006722093
ENSG00000012048	XP_006722094
ENSG00000012048	XP_006722095
ENSG00000012048	XP_006722096
ENSG00000012048	XP_006722097
ENSG00000012048	XP_006722098
ENSG00000012048	XP_006722099
ENSG00000012048	XP_006722100
ENSG00000012048	XP_006722101
ENSG00000012048	XP_006722102
ENSG00000012048	XP_006722103
ENSG00000012061	NP_001159521
ENSG00000012061	NP_001974
ENSG00000012061	NP_973730
ENSG00000012061	XP_005258691
ENSG00000012061	XP_005258692
ENSG00000012061	XP_005258693
ENSG00000012061	XP_005258694
ENSG00000012124	NP_001172028
ENSG00000012124	NP_001172029
ENSG00000012124	NP_001172030
ENSG00000012124	NP_001265346
ENSG00000012124	NP_001762
ENSG00000012171	NP_001005914
ENSG00000012171	NP_001276989
ENSG00000012171	NP_001276990
ENSG00000012171	NP_001276991
ENSG00000012171	NP_001276992
ENSG00000012171	NP_004627
ENSG00000012174	NP_056968
ENSG00000012211	NP_006141
ENSG00000012211	XP_005272662
ENSG00000012223	NP_001186078
ENSG00000012223	NP_002334
ENSG00000012232	NP_001431
ENSG00000012232	XP_006716365
ENSG00000012504	NP_001193906
ENSG00000012504	NP_001193907
ENSG00000012504	NP_001193908
ENSG00000012504	NP_001193921
ENSG00000012504	NP_001193922
ENSG00000012504	NP_005114
ENSG00000012504	XP_006719782
ENSG00000012660	NP_001229757
ENSG00000012660	NP_001229759
ENSG00000012660	NP_001229760
ENSG00000012660	NP_068586
ENSG00000012660	XP_005249323
ENSG00000012660	XP_005249324
ENSG00000012779	NP_000689
ENSG00000012779	NP_001243082
ENSG00000012779	NP_001243083
ENSG00000012817	NP_001140177
ENSG00000012817	NP_001140178
ENSG00000012817	NP_004644
ENSG00000012817	XP_005262619
ENSG00000012817	XP_005262620
ENSG00000012822	NP_001137154
ENSG00000012822	NP_065949
ENSG00000012822	XP_006719586
ENSG00000012963	NP_786924
ENSG00000012983	NP_006566
ENSG00000012983	NP_942089
ENSG00000012983	XP_006720076
ENSG00000012983	XP_006720077
ENSG00000013016	NP_055415
ENSG00000013275	NP_006494
ENSG00000013275	NP_694546
ENSG00000013288	NP_001278967
ENSG00000013288	NP_056089
ENSG00000013293	NP_066000
ENSG00000013293	XP_006713781
ENSG00000013297	NP_001171985
ENSG00000013297	NP_005593
ENSG00000013306	NP_001137252
ENSG00000013306	NP_057100
ENSG00000013306	XP_005257502
ENSG00000013364	NP_005106
ENSG00000013364	NP_059447
ENSG00000013374	NP_001230280
ENSG00000013374	NP_057202
ENSG00000013374	XP_005250067
ENSG00000013374	XP_005250068
ENSG00000013375	NP_001186846
ENSG00000013375	NP_001186847
ENSG00000013375	NP_001186848
ENSG00000013375	NP_056414
ENSG00000013375	XP_005248785
ENSG00000013375	XP_006715567
ENSG00000013392	NP_219479
ENSG00000013392	XP_005248705
ENSG00000013392	XP_006715386
ENSG00000013392	XP_006715387
ENSG00000013441	NP_001155879
ENSG00000013441	NP_004062
ENSG00000013503	NP_001154180
ENSG00000013503	NP_060552
ENSG00000013503	XP_006719561
ENSG00000013523	NP_056120
ENSG00000013561	NP_001188294
ENSG00000013561	NP_004281
ENSG00000013561	NP_899645
ENSG00000013561	NP_899646
ENSG00000013561	NP_899647
ENSG00000013561	NP_899648
ENSG00000013561	XP_005268593
ENSG00000013561	XP_005268594
ENSG00000013561	XP_005268595
ENSG00000013561	XP_005268596
ENSG00000013561	XP_005268597
ENSG00000013561	XP_005268598
ENSG00000013563	NP_001009932
ENSG00000013563	NP_001009933
ENSG00000013563	NP_001009934
ENSG00000013563	NP_006721
ENSG00000013563	XP_005277886
ENSG00000013573	NP_001244073
ENSG00000013573	NP_001244074
ENSG00000013573	NP_004390
ENSG00000013573	NP_085911
ENSG00000013573	NP_689651
ENSG00000013573	XP_005253388
ENSG00000013573	XP_005253390
ENSG00000013573	XP_006719104
ENSG00000013573	XP_006719105
ENSG00000013573	XP_006719106
ENSG00000013573	XP_006719107
ENSG00000013573	XP_006719108
ENSG00000013573	XP_006719109
ENSG00000013573	XP_006719110
ENSG00000013573	XP_006719113
ENSG00000013573	XP_006719114
ENSG00000013573	XP_006719115
ENSG00000013573	XP_006719116
ENSG00000013583	NP_057071
ENSG00000013588	NP_003970
ENSG00000013619	NP_001170936
ENSG00000013619	NP_001170937
ENSG00000013619	NP_005482
ENSG00000013619	XP_005274693
ENSG00000013619	XP_006724865
ENSG00000013619	XP_006724866
ENSG00000013725	NP_001241679
ENSG00000013725	NP_001241680
ENSG00000013725	NP_006716
ENSG00000013725	XP_006718801
ENSG00000013725	XP_006718802
ENSG00000013725	XP_006718803
ENSG00000013725	XP_006718804
ENSG00000013810	NP_006333
ENSG00000013810	XP_005247986
ENSG00000013810	XP_005247987
ENSG00000013810	XP_006713918
ENSG00000014123	NP_056138
ENSG00000014138	NP_002680
ENSG00000014164	NP_055932
ENSG00000014164	XP_006716593
ENSG00000014164	XP_006716594
ENSG00000014164	XP_006716595
ENSG00000014164	XP_006716596
ENSG00000014164	XP_006716597
ENSG00000014164	XP_006716598
ENSG00000014164	XP_006716599
ENSG00000014216	NP_001185797
ENSG00000014216	NP_001185798
ENSG00000014216	NP_005177
ENSG00000014216	XP_006718761
ENSG00000014257	NP_001090
ENSG00000014257	NP_001127666
ENSG00000014257	NP_001278966
ENSG00000014641	NP_001186040
ENSG00000014641	NP_001186041
ENSG00000014641	NP_005908
ENSG00000014641	XP_005264377
ENSG00000014824	NP_006336
ENSG00000014914	NP_001139334
ENSG00000014914	NP_870988
ENSG00000014914	XP_006711198
ENSG00000014914	XP_006711199
ENSG00000014914	XP_006711200
ENSG00000014919	NP_004367
ENSG00000014919	NP_510870
ENSG00000014919	XP_005269596
ENSG00000014919	XP_006717696
ENSG00000014919	XP_006717697
ENSG00000015133	NP_001073883
ENSG00000015133	XP_005267748
ENSG00000015133	XP_005267749
ENSG00000015153	NP_001177906
ENSG00000015153	NP_001177908
ENSG00000015153	NP_001177909
ENSG00000015153	NP_005739
ENSG00000015153	XP_006719246
ENSG00000015153	XP_006719247
ENSG00000015153	XP_006719248
ENSG00000015171	NP_001189393
ENSG00000015171	NP_001189394
ENSG00000015171	NP_001189395
ENSG00000015171	NP_001189396
ENSG00000015171	NP_001189397
ENSG00000015171	NP_006615
ENSG00000015171	NP_997644
ENSG00000015171	XP_005252416
ENSG00000015171	XP_005252417
ENSG00000015171	XP_005252418
ENSG00000015171	XP_005252419
ENSG00000015171	XP_005252420
ENSG00000015171	XP_006717439
ENSG00000015285	NP_000368
ENSG00000015413	NP_001121613
ENSG00000015413	NP_004404
ENSG00000015413	XP_005256342
ENSG00000015413	XP_005256343
ENSG00000015413	XP_006721222
ENSG00000015413	XP_006721223
ENSG00000015475	NP_001187
ENSG00000015475	NP_001231496
ENSG00000015475	NP_001231498
ENSG00000015475	NP_001231499
ENSG00000015475	NP_001231501
ENSG00000015475	NP_932070
ENSG00000015475	NP_932071
ENSG00000015479	NP_001181883
ENSG00000015479	NP_001181884
ENSG00000015479	NP_001181885
ENSG00000015479	NP_001269207
ENSG00000015479	NP_061322
ENSG00000015479	NP_954659
ENSG00000015520	NP_001095118
ENSG00000015520	NP_001287896
ENSG00000015520	NP_037521
ENSG00000015532	NP_071450
ENSG00000015532	XP_005257629
ENSG00000015568	NP_005045
ENSG00000015568	NP_115636
ENSG00000015568	XP_005263805
ENSG00000015568	XP_005263810
ENSG00000015568	XP_005263813
ENSG00000015568	XP_005263876
ENSG00000015568	XP_005263879
ENSG00000015568	XP_006712857
ENSG00000015592	NP_001269982
ENSG00000015592	NP_001269983
ENSG00000015592	NP_001269984
ENSG00000015592	NP_110422
ENSG00000015592	XP_005273709
ENSG00000015592	XP_005273712
ENSG00000015676	NP_056147
ENSG00000016082	NP_002193
ENSG00000016391	NP_060867
ENSG00000016391	XP_006713313
ENSG00000016391	XP_006713314
ENSG00000016391	XP_006713315
ENSG00000016402	NP_001265651
ENSG00000016402	NP_001265652
ENSG00000016402	NP_001265653
ENSG00000016402	NP_055247
ENSG00000016402	XP_006715568
ENSG00000016402	XP_006715569
ENSG00000016490	NP_001276
ENSG00000016602	NP_036260
ENSG00000016602	XP_006710516
ENSG00000016864	NP_001010983
ENSG00000016864	NP_001265209
ENSG00000016864	NP_001265210
ENSG00000016864	NP_060916
ENSG00000016864	NP_690909
ENSG00000016864	XP_006713323
ENSG00000017260	NP_001001485
ENSG00000017260	NP_001001486
ENSG00000017260	NP_001001487
ENSG00000017260	NP_001186108
ENSG00000017260	NP_001186109
ENSG00000017260	NP_001186110
ENSG00000017260	NP_001186111
ENSG00000017260	NP_001186112
ENSG00000017260	NP_001186113
ENSG00000017260	NP_001186114
ENSG00000017260	NP_055197
ENSG00000017260	XP_005247411
ENSG00000017260	XP_005247412
ENSG00000017260	XP_005247413
ENSG00000017260	XP_005247414
ENSG00000017260	XP_005247415
ENSG00000017260	XP_005247416
ENSG00000017260	XP_006713648
ENSG00000017427	NP_000609
ENSG00000017427	NP_001104753
ENSG00000017427	NP_001104754
ENSG00000017427	NP_001104755
ENSG00000017427	XP_005268892
ENSG00000017483	NP_277053
ENSG00000017483	XP_005272751
ENSG00000017483	XP_005272752
ENSG00000017483	XP_005272753
ENSG00000017483	XP_005272754
ENSG00000017483	XP_005272755
ENSG00000017483	XP_006724632
ENSG00000017483	XP_006724633
ENSG00000017797	NP_006779
ENSG00000017797	XP_006722358
ENSG00000017797	XP_006722359
ENSG00000018189	NP_001032519
ENSG00000018189	NP_001124181
ENSG00000018189	NP_001278922
ENSG00000018189	NP_001278923
ENSG00000018189	NP_055776
ENSG00000018189	XP_005265713
ENSG00000018189	XP_005265715
ENSG00000018189	XP_006714211
ENSG00000018189	XP_006714212
ENSG00000018189	XP_006714213
ENSG00000018236	NP_001242992
ENSG00000018236	NP_001242993
ENSG00000018236	NP_001834
ENSG00000018236	NP_778203
ENSG00000018236	XP_005268708
ENSG00000018236	XP_006719304
ENSG00000018280	NP_000569
ENSG00000018280	XP_005246850
ENSG00000018280	XP_005246851
ENSG00000018280	XP_006712772
ENSG00000018280	XP_006712773
ENSG00000018280	XP_006712774
ENSG00000018408	NP_001161750
ENSG00000018408	NP_001161752
ENSG00000018408	NP_056287
ENSG00000018510	NP_003650
ENSG00000018610	NP_001164040
ENSG00000018610	NP_001164041
ENSG00000018610	NP_071384
ENSG00000018625	NP_000693
ENSG00000018699	NP_001180438
