Ensembl ID	RFAM ID
ENSG00000252003	RF00066
ENSG00000252005	RF00618
ENSG00000252008	RF00026
ENSG00000252010	RF00478
ENSG00000252011	RF00402
ENSG00000252012	RF00001
ENSG00000252013	RF00618
ENSG00000252014	RF00156
ENSG00000252015	RF00026
ENSG00000252016	RF01225
ENSG00000252017	RF00026
ENSG00000252018	RF00004
ENSG00000252019	RF00619
ENSG00000252020	RF00492
ENSG00000252021	RF00019
ENSG00000252022	RF00133
ENSG00000252023	RF00026
ENSG00000252025	RF00026
ENSG00000252026	RF00026
ENSG00000252027	RF00619
ENSG00000252028	RF00100
ENSG00000252029	RF00001
ENSG00000252030	RF00026
ENSG00000252031	RF00026
ENSG00000252032	RF00026
ENSG00000252033	RF00026
ENSG00000252034	RF00019
ENSG00000252035	RF00026
ENSG00000252036	RF00100
ENSG00000252037	RF00026
ENSG00000252039	RF00026
ENSG00000252040	RF01233
ENSG00000252041	RF00001
ENSG00000252042	RF00019
ENSG00000252045	RF00438
ENSG00000252046	RF00026
ENSG00000252047	RF00019
ENSG00000252049	RF00561
ENSG00000252050	RF00322
ENSG00000252051	RF00100
ENSG00000252053	RF00026
ENSG00000252057	RF00066
ENSG00000252060	RF00001
ENSG00000252061	RF00026
ENSG00000252062	RF00026
ENSG00000252063	RF00026
ENSG00000252064	RF00019
ENSG00000252065	RF00026
ENSG00000252066	RF00004
ENSG00000252067	RF00015
ENSG00000252068	RF00026
ENSG00000252069	RF00019
ENSG00000252070	RF00001
ENSG00000252072	RF00001
ENSG00000252073	RF00026
ENSG00000252074	RF00026
ENSG00000252076	RF00100
ENSG00000252079	RF00026
ENSG00000252080	RF00066
ENSG00000252081	RF00026
ENSG00000252082	RF00026
ENSG00000252083	RF00561
ENSG00000252084	RF00100
ENSG00000252086	RF00001
ENSG00000252087	RF00100
ENSG00000252089	RF00618
ENSG00000252091	RF00026
ENSG00000252094	RF00001
ENSG00000252096	RF00322
ENSG00000252097	RF00026
ENSG00000252098	RF00019
ENSG00000252101	RF00026
ENSG00000252102	RF00092
ENSG00000252103	RF00026
ENSG00000252104	RF00026
ENSG00000252105	RF00003
ENSG00000252106	RF00019
ENSG00000252107	RF00001
ENSG00000252108	RF00026
ENSG00000252112	RF00154
ENSG00000252113	RF00026
ENSG00000252115	RF00019
ENSG00000252116	RF00618
ENSG00000252117	RF00026
ENSG00000252118	RF00619
ENSG00000252119	RF01225
ENSG00000252121	RF00026
ENSG00000252122	RF00598
ENSG00000252125	RF00026
ENSG00000252126	RF00026
ENSG00000252128	RF00086
ENSG00000252129	RF00090
ENSG00000252130	RF00026
ENSG00000252132	RF00026
ENSG00000252133	RF00156
ENSG00000252135	RF00003
ENSG00000252136	RF00322
ENSG00000252137	RF00026
ENSG00000252138	RF00561
ENSG00000252139	RF00283
ENSG00000252141	RF00026
ENSG00000252143	RF00492
ENSG00000252145	RF00026
ENSG00000252147	RF00019
ENSG00000252148	RF00026
ENSG00000252149	RF00001
ENSG00000252151	RF00026
ENSG00000252155	RF00026
ENSG00000252156	RF00026
ENSG00000252157	RF00026
ENSG00000252158	RF00139
ENSG00000252161	RF00001
ENSG00000252162	RF00026
ENSG00000252163	RF00100
ENSG00000252164	RF00001
ENSG00000252166	RF00003
ENSG00000252167	RF00001
ENSG00000252169	RF00001
ENSG00000252170	RF01169
ENSG00000252171	RF00019
ENSG00000252172	RF00026
ENSG00000252173	RF00026
ENSG00000252174	RF00066
ENSG00000252178	RF00066
ENSG00000252179	RF00001
ENSG00000252182	RF00001
ENSG00000252183	RF00026
ENSG00000252184	RF00004
ENSG00000252185	RF00026
ENSG00000252186	RF00026
ENSG00000252188	RF00561
ENSG00000252190	RF00492
ENSG00000252191	RF00026
ENSG00000252192	RF00411
ENSG00000252193	RF00426
ENSG00000252198	RF00019
ENSG00000252199	RF00156
ENSG00000252200	RF00285
ENSG00000252201	RF00026
ENSG00000252202	RF00019
ENSG00000252204	RF00402
ENSG00000252205	RF00026
ENSG00000252206	RF00066
ENSG00000252207	RF00001
ENSG00000252209	RF00003
ENSG00000252210	RF00019
ENSG00000252211	RF00001
ENSG00000252212	RF00004
ENSG00000252213	RF00090
ENSG00000252214	RF00026
ENSG00000252217	RF00019
ENSG00000252218	RF00426
ENSG00000252220	RF00026
ENSG00000252222	RF00066
ENSG00000252223	RF00026
ENSG00000252224	RF00618
ENSG00000252225	RF00019
ENSG00000252228	RF00554
ENSG00000252230	RF00611
ENSG00000252231	RF00001
ENSG00000252233	RF00100
ENSG00000252235	RF00026
ENSG00000252236	RF00568
ENSG00000252237	RF00015
ENSG00000252238	RF00322
ENSG00000252239	RF00026
ENSG00000252242	RF00066
ENSG00000252243	RF00026
ENSG00000252244	RF00066
ENSG00000252245	RF00026
ENSG00000252246	RF00001
ENSG00000252247	RF00026
ENSG00000252249	RF00425
ENSG00000252250	RF00019
ENSG00000252252	RF00026
ENSG00000252254	RF00019
ENSG00000252255	RF00004
ENSG00000252257	RF00100
ENSG00000252258	RF00156
ENSG00000252259	RF00001
ENSG00000252260	RF00001
ENSG00000252261	RF00001
ENSG00000252262	RF00001
ENSG00000252263	RF00026
ENSG00000252264	RF00066
ENSG00000252266	RF00019
ENSG00000252267	RF00001
ENSG00000252268	RF00001
ENSG00000252269	RF00618
ENSG00000252271	RF00026
ENSG00000252272	RF00001
ENSG00000252273	RF00026
ENSG00000252274	RF00422
ENSG00000252275	RF00066
ENSG00000252277	RF00108
ENSG00000252279	RF00026
ENSG00000252282	RF00026
ENSG00000252283	RF00006
ENSG00000252284	RF00085
ENSG00000252287	RF00001
ENSG00000252288	RF00026
ENSG00000252289	RF00001
ENSG00000252290	RF00402
ENSG00000252291	RF00322
ENSG00000252292	RF00100
ENSG00000252294	RF00026
ENSG00000252296	RF00402
ENSG00000252297	RF00026
ENSG00000252301	RF00001
ENSG00000252302	RF00001
ENSG00000252303	RF00026
ENSG00000252305	RF00090
ENSG00000252307	RF00001
ENSG00000252311	RF00003
ENSG00000252312	RF00100
ENSG00000252313	RF00001
ENSG00000252315	RF00001
ENSG00000252316	RF00019
ENSG00000252317	RF00019
ENSG00000252319	RF00019
ENSG00000252320	RF00026
ENSG00000252321	RF00100
ENSG00000252322	RF00100
ENSG00000252323	RF00026
ENSG00000252325	RF00026
ENSG00000252326	RF00108
ENSG00000252328	RF00006
ENSG00000252329	RF00424
ENSG00000252332	RF00026
ENSG00000252333	RF00026
ENSG00000252334	RF00026
ENSG00000252335	RF00026
ENSG00000252336	RF00001
ENSG00000252337	RF00322
ENSG00000252338	RF00026
ENSG00000252339	RF00026
ENSG00000252341	RF00019
ENSG00000252342	RF00001
ENSG00000252343	RF00004
ENSG00000252346	RF00001
ENSG00000252347	RF00026
ENSG00000252348	RF00026
ENSG00000252349	RF00322
ENSG00000252350	RF00009
ENSG00000252351	RF00619
ENSG00000252352	RF00561
ENSG00000252353	RF00066
ENSG00000252355	RF00100
ENSG00000252357	RF00019
ENSG00000252358	RF00100
ENSG00000252361	RF00026
ENSG00000252362	RF00026
ENSG00000252363	RF00066
ENSG00000252364	RF00001
ENSG00000252366	RF00001
ENSG00000252367	RF00019
ENSG00000252368	RF00001
ENSG00000252369	RF00066
ENSG00000252370	RF00001
ENSG00000252371	RF00026
ENSG00000252373	RF00026
ENSG00000252374	RF00019
ENSG00000252376	RF00001
ENSG00000252377	RF00026
ENSG00000252379	RF00026
ENSG00000252383	RF00026
ENSG00000252385	RF00026
ENSG00000252386	RF00026
ENSG00000252390	RF00020
ENSG00000252391	RF00026
ENSG00000252393	RF00026
ENSG00000252394	RF00026
ENSG00000252395	RF00026
ENSG00000252396	RF00100
ENSG00000252397	RF00020
ENSG00000252398	RF00019
ENSG00000252400	RF00026
ENSG00000252401	RF00618
ENSG00000252404	RF00424
ENSG00000252405	RF00537
ENSG00000252407	RF00066
ENSG00000252408	RF00212
ENSG00000252409	RF00602
ENSG00000252410	RF00020
ENSG00000252411	RF00026
ENSG00000252412	RF00019
ENSG00000252413	RF00066
ENSG00000252414	RF00026
ENSG00000252415	RF00026
ENSG00000252416	RF00026
ENSG00000252417	RF00066
ENSG00000252420	RF00019
ENSG00000252421	RF00026
ENSG00000252422	RF00001
ENSG00000252423	RF00026
ENSG00000252424	RF00001
ENSG00000252425	RF00425
ENSG00000252426	RF00003
ENSG00000252427	RF00573
ENSG00000252428	RF00001
ENSG00000252429	RF00066
ENSG00000252431	RF00026
ENSG00000252433	RF00322
ENSG00000252436	RF00019
ENSG00000252437	RF00001
ENSG00000252438	RF00279
ENSG00000252441	RF00264
ENSG00000252443	RF00091
ENSG00000252444	RF00026
ENSG00000252446	RF00026
ENSG00000252448	RF00092
ENSG00000252449	RF00026
ENSG00000252450	RF00019
ENSG00000252451	RF00001
ENSG00000252452	RF00026
ENSG00000252456	RF00001
ENSG00000252457	RF00066
ENSG00000252458	RF00263
ENSG00000252459	RF00443
ENSG00000252460	RF00026
ENSG00000252461	RF00416
ENSG00000252462	RF00026
ENSG00000252464	RF00100
ENSG00000252467	RF00026
ENSG00000252468	RF00004
ENSG00000252469	RF00066
ENSG00000252470	RF00026
ENSG00000252472	RF00026
ENSG00000252473	RF00272
ENSG00000252474	RF00026
ENSG00000252475	RF00026
ENSG00000252477	RF00026
ENSG00000252479	RF00001
ENSG00000252480	RF00026
ENSG00000252481	RF00231
ENSG00000252482	RF00066
ENSG00000252483	RF00026
ENSG00000252484	RF00100
ENSG00000252485	RF00006
ENSG00000252486	RF00019
ENSG00000252487	RF00019
ENSG00000252489	RF00026
ENSG00000252490	RF00100
ENSG00000252491	RF00003
ENSG00000252494	RF00026
ENSG00000252496	RF00001
ENSG00000252497	RF00009
ENSG00000252498	RF00026
ENSG00000252499	RF00026
ENSG00000252501	RF00015
ENSG00000252503	RF00026
ENSG00000252505	RF00156
ENSG00000252506	RF00026
ENSG00000252507	RF00066
ENSG00000252508	RF00618
ENSG00000252509	RF00001
ENSG00000252510	RF00001
ENSG00000252512	RF00001
ENSG00000252513	RF00003
ENSG00000252514	RF00066
ENSG00000252515	RF00026
ENSG00000252516	RF00001
ENSG00000252517	RF00273
ENSG00000252519	RF00026
ENSG00000252521	RF00020
ENSG00000252523	RF00026
ENSG00000252524	RF00019
ENSG00000252526	RF00156
ENSG00000252530	RF00026
ENSG00000252532	RF00066
ENSG00000252533	RF00026
ENSG00000252534	RF00019
ENSG00000252535	RF00001
ENSG00000252537	RF00322
ENSG00000252539	RF00001
ENSG00000252540	RF00026
ENSG00000252542	RF00049
ENSG00000252544	RF00026
ENSG00000252545	RF00026
ENSG00000252546	RF00001
ENSG00000252548	RF00066
ENSG00000252549	RF00026
ENSG00000252550	RF00402
ENSG00000252552	RF00026
ENSG00000252553	RF00001
ENSG00000252554	RF00026
ENSG00000252555	RF00026
ENSG00000252556	RF00026
ENSG00000252558	RF00026
ENSG00000252560	RF00015
ENSG00000252561	RF00003
ENSG00000252562	RF00026
ENSG00000252563	RF00001
ENSG00000252568	RF00066
ENSG00000252569	RF00026
ENSG00000252574	RF00020
ENSG00000252577	RF00601
ENSG00000252578	RF00026
ENSG00000252580	RF00322
ENSG00000252581	RF00026
ENSG00000252582	RF00322
ENSG00000252585	RF00019
ENSG00000252587	RF00001
ENSG00000252590	RF00066
ENSG00000252591	RF00001
ENSG00000252593	RF00026
ENSG00000252594	RF00026
ENSG00000252595	RF00100
ENSG00000252597	RF00066
ENSG00000252598	RF00001
ENSG00000252599	RF00026
ENSG00000252601	RF00425
ENSG00000252603	RF00619
ENSG00000252604	RF00004
ENSG00000252606	RF00026
ENSG00000252607	RF00019
ENSG00000252608	RF00026
ENSG00000252611	RF00026
ENSG00000252612	RF00019
ENSG00000252614	RF00026
ENSG00000252615	RF00019
ENSG00000252618	RF00001
ENSG00000252619	RF00026
ENSG00000252620	RF00619
ENSG00000252621	RF00019
ENSG00000252622	RF00026
ENSG00000252623	RF00001
ENSG00000252624	RF00001
ENSG00000252625	RF00003
ENSG00000252626	RF00026
ENSG00000252627	RF00026
ENSG00000252628	RF00026
ENSG00000252633	RF00100
ENSG00000252634	RF00100
ENSG00000252635	RF00004
ENSG00000252636	RF00026
ENSG00000252637	RF00001
ENSG00000252639	RF00004
ENSG00000252640	RF01233
ENSG00000252641	RF00026
ENSG00000252642	RF00001
ENSG00000252643	RF00026
ENSG00000252644	RF00066
ENSG00000252645	RF00066
ENSG00000252647	RF00001
ENSG00000252649	RF00001
ENSG00000252650	RF00001
ENSG00000252651	RF00026
ENSG00000252652	RF00019
ENSG00000252653	RF00001
ENSG00000252654	RF00066
ENSG00000252655	RF00019
ENSG00000252656	RF00100
ENSG00000252657	RF00156
ENSG00000252658	RF00026
ENSG00000252659	RF00026
ENSG00000252660	RF00019
ENSG00000252661	RF00026
ENSG00000252667	RF00001
ENSG00000252671	RF00019
ENSG00000252673	RF00001
ENSG00000252674	RF00001
ENSG00000252677	RF01241
ENSG00000252680	RF00001
ENSG00000252681	RF00003
ENSG00000252682	RF00273
ENSG00000252684	RF00619
ENSG00000252685	RF00026
ENSG00000252686	RF00026
ENSG00000252688	RF00026
ENSG00000252689	RF00401
ENSG00000252691	RF00283
ENSG00000252692	RF00271
ENSG00000252693	RF00561
ENSG00000252696	RF00001
ENSG00000252697	RF00100
ENSG00000252699	RF00412
ENSG00000252700	RF00066
ENSG00000252702	RF00066
ENSG00000252703	RF00026
ENSG00000252704	RF00100
ENSG00000252705	RF00026
ENSG00000252707	RF00548
ENSG00000252710	RF00026
ENSG00000252711	RF00100
ENSG00000252712	RF00582
ENSG00000252713	RF00026
ENSG00000252714	RF00001
ENSG00000252715	RF00026
ENSG00000252716	RF00100
ENSG00000252717	RF00026
ENSG00000252718	RF00026
ENSG00000252719	RF00425
ENSG00000252720	RF00026
ENSG00000252721	RF00026
ENSG00000252722	RF00601
ENSG00000252723	RF00026
ENSG00000252724	RF00156
ENSG00000252725	RF00026
ENSG00000252726	RF00001
ENSG00000252727	RF00564
ENSG00000252729	RF00026
ENSG00000252734	RF00026
ENSG00000252735	RF00026
ENSG00000252739	RF00066
ENSG00000252742	RF00019
ENSG00000252743	RF00026
ENSG00000252744	RF00019
ENSG00000252745	RF00001
ENSG00000252746	RF00026
ENSG00000252747	RF00001
ENSG00000252749	RF00066
ENSG00000252750	RF00066
ENSG00000252751	RF00026
ENSG00000252752	RF00026
ENSG00000252755	RF00026
ENSG00000252756	RF00026
ENSG00000252757	RF00100
ENSG00000252758	RF00026
ENSG00000252759	RF00019
ENSG00000252760	RF00001
ENSG00000252761	RF00019
ENSG00000252762	RF00322
ENSG00000252763	RF00004
ENSG00000252764	RF00026
ENSG00000252765	RF00424
ENSG00000252766	RF00026
ENSG00000252767	RF00026
ENSG00000252768	RF00026
ENSG00000252769	RF00026
ENSG00000252770	RF00066
ENSG00000252772	RF00026
ENSG00000252774	RF00554
ENSG00000252776	RF00618
ENSG00000252777	RF00422
ENSG00000252778	RF00601
ENSG00000252779	RF00026
ENSG00000252780	RF00001
ENSG00000252782	RF00026
ENSG00000252783	RF00026
ENSG00000252784	RF00019
ENSG00000252786	RF00026
ENSG00000252787	RF00569
ENSG00000252793	RF00001
ENSG00000252794	RF00100
ENSG00000252795	RF00026
ENSG00000252796	RF00066
ENSG00000252797	RF00100
ENSG00000252798	RF00478
ENSG00000252800	RF00601
ENSG00000252802	RF00019
ENSG00000252803	RF00026
ENSG00000252804	RF00026
ENSG00000252806	RF00001
ENSG00000252807	RF00026
ENSG00000252808	RF00423
ENSG00000252810	RF00026
ENSG00000252812	RF00100
ENSG00000252814	RF00100
ENSG00000252815	RF00026
ENSG00000252816	RF00001
ENSG00000252820	RF00019
ENSG00000252821	RF00026
ENSG00000252822	RF00019
ENSG00000252823	RF00026
ENSG00000252824	RF00554
ENSG00000252826	RF00003
ENSG00000252827	RF00100
ENSG00000252828	RF00001
ENSG00000252829	RF00426
ENSG00000252830	RF00001
ENSG00000252832	RF00026
ENSG00000252833	RF00001
ENSG00000252835	RF00602
ENSG00000252837	RF00100
ENSG00000252839	RF00026
ENSG00000252840	RF00405
ENSG00000252845	RF00001
ENSG00000252847	RF00004
ENSG00000252848	RF00001
ENSG00000252850	RF00003
ENSG00000252852	RF00322
ENSG00000252854	RF00100
ENSG00000252856	RF00001
ENSG00000252857	RF00026
ENSG00000252858	RF00026
ENSG00000252859	RF00026
ENSG00000252860	RF00026
ENSG00000252861	RF00026
ENSG00000252863	RF00026
ENSG00000252864	RF00001
ENSG00000252866	RF00001
ENSG00000252867	RF00026
ENSG00000252868	RF00201
ENSG00000252870	RF01293
ENSG00000252872	RF00066
ENSG00000252874	RF00019
ENSG00000252877	RF00001
ENSG00000252879	RF00100
ENSG00000252880	RF00026
ENSG00000252881	RF00026
ENSG00000252882	RF00026
ENSG00000252884	RF00026
ENSG00000252886	RF00100
ENSG00000252887	RF00026
ENSG00000252888	RF00322
ENSG00000252889	RF00026
ENSG00000252890	RF00026
ENSG00000252891	RF00019
ENSG00000252892	RF00026
ENSG00000252894	RF00019
ENSG00000252897	RF00026
ENSG00000252898	RF00026
ENSG00000252900	RF00026
ENSG00000252902	RF00001
ENSG00000252903	RF00026
ENSG00000252904	RF00598
ENSG00000252905	RF00001
ENSG00000252906	RF00565
ENSG00000252908	RF00026
ENSG00000252909	RF00026
ENSG00000252913	RF00026
ENSG00000252914	RF00026
ENSG00000252915	RF00019
ENSG00000252916	RF00026
ENSG00000252917	RF00090
ENSG00000252919	RF00019
ENSG00000252920	RF00322
ENSG00000252922	RF00026
ENSG00000252923	RF00424
ENSG00000252927	RF00001
ENSG00000252928	RF00026
ENSG00000252929	RF00026
ENSG00000252930	RF00026
ENSG00000252931	RF00026
ENSG00000252933	RF00026
ENSG00000252934	RF00066
ENSG00000252935	RF00026
ENSG00000252936	RF00001
ENSG00000252937	RF00026
ENSG00000252941	RF00001
ENSG00000252942	RF00001
ENSG00000252943	RF00026
ENSG00000252944	RF00026
ENSG00000252945	RF00593
ENSG00000252947	RF00553
ENSG00000252948	RF00026
ENSG00000252950	RF00001
ENSG00000252951	RF00001
ENSG00000252952	RF00026
ENSG00000252953	RF00026
ENSG00000252955	RF00618
ENSG00000252956	RF00001
ENSG00000252957	RF00001
ENSG00000252959	RF00001
ENSG00000252960	RF00100
ENSG00000252962	RF00026
ENSG00000252963	RF00100
ENSG00000252964	RF00001
ENSG00000252965	RF00019
ENSG00000252969	RF00156
ENSG00000252970	RF00001
ENSG00000252971	RF00026
ENSG00000252972	RF00001
ENSG00000252973	RF00026
ENSG00000252975	RF00019
ENSG00000252977	RF00001
ENSG00000252978	RF00100
ENSG00000252979	RF00026
ENSG00000252980	RF00026
ENSG00000252982	RF00100
ENSG00000252983	RF00066
ENSG00000252984	RF00026
ENSG00000252985	RF00108
ENSG00000252987	RF00001
ENSG00000252988	RF00026
ENSG00000252989	RF00322
ENSG00000252990	RF00003
ENSG00000252991	RF00026
ENSG00000252992	RF00564
ENSG00000252993	RF00402
ENSG00000252994	RF00026
ENSG00000252995	RF00026
ENSG00000252996	RF00026
ENSG00000252998	RF00026
ENSG00000252999	RF00001
ENSG00000253000	RF00003
ENSG00000253001	RF00100
ENSG00000253003	RF00026
ENSG00000253005	RF00026
ENSG00000253006	RF00100
ENSG00000253007	RF00598
ENSG00000253010	RF00100
ENSG00000253013	RF00322
ENSG00000253015	RF00100
ENSG00000253016	RF00019
ENSG00000253019	RF00100
ENSG00000253020	RF00100
ENSG00000253021	RF00026
ENSG00000253022	RF00026
ENSG00000253023	RF00066
ENSG00000253024	RF00026
ENSG00000253025	RF00004
ENSG00000253026	RF00026
ENSG00000253027	RF00156
ENSG00000253028	RF00322
ENSG00000253029	RF00026
ENSG00000253031	RF00001
ENSG00000253032	RF00026
ENSG00000253035	RF00618
ENSG00000253038	RF00026
ENSG00000253039	RF00001
ENSG00000253040	RF00001
ENSG00000253041	RF00322
ENSG00000253042	RF00156
ENSG00000253043	RF00066
ENSG00000253047	RF00561
ENSG00000253048	RF00015
ENSG00000253049	RF00416
ENSG00000253050	RF00026
ENSG00000253051	RF00322
ENSG00000253053	RF00100
ENSG00000253054	RF00066
ENSG00000253055	RF00001
ENSG00000253056	RF00066
ENSG00000253057	RF00100
ENSG00000253058	RF00001
ENSG00000253059	RF00322
ENSG00000253060	RF00601
ENSG00000253063	RF00026
ENSG00000253064	RF00026
ENSG00000253065	RF00561
ENSG00000253066	RF00026
ENSG00000253067	RF00285
ENSG00000253070	RF00026
ENSG00000253072	RF00324
ENSG00000253073	RF00100
ENSG00000253074	RF00026
ENSG00000253075	RF00100
ENSG00000253077	RF00001
ENSG00000253078	RF00026
ENSG00000253079	RF00636
ENSG00000253080	RF00001
ENSG00000253081	RF00618
ENSG00000253083	RF00001
ENSG00000253084	RF00026
ENSG00000253085	RF00564
ENSG00000253086	RF00026
ENSG00000253087	RF00026
ENSG00000253088	RF00019
ENSG00000253089	RF00003
ENSG00000253090	RF00045
ENSG00000253092	RF01241
ENSG00000253093	RF00001
ENSG00000253094	RF00049
ENSG00000253096	RF00019
ENSG00000253097	RF00004
ENSG00000253098	RF00066
ENSG00000253099	RF00004
ENSG00000253437	RF00026
ENSG00000253602	RF00017
ENSG00000253739	RF00026
ENSG00000254172	RF00020
ENSG00000254341	RF00439
ENSG00000255156	RF00019
ENSG00000255851	RF00017
ENSG00000258045	RF00017
ENSG00000260682	RF00100
ENSG00000261709	RF00614
ENSG00000261867	RF00026
ENSG00000262104	RF00019
ENSG00000262132	RF00001
ENSG00000262354	RF00019
ENSG00000262469	RF00019
ENSG00000262579	RF00026
ENSG00000262656	RF00003
ENSG00000262704	RF00015
ENSG00000262710	RF00019
ENSG00000262776	RF00100
ENSG00000262922	RF00026
ENSG00000263358	RF00137
ENSG00000263359	RF00137
ENSG00000263360	RF00017
ENSG00000263362	RF00276
ENSG00000263367	RF00026
ENSG00000263410	RF00017
ENSG00000263418	RF00001
ENSG00000263419	RF00017
ENSG00000263426	RF00017
ENSG00000263432	RF00017
ENSG00000263442	RF00137
ENSG00000263467	RF00026
ENSG00000263474	RF00026
ENSG00000263479	RF00017
ENSG00000263490	RF00017
ENSG00000263491	RF00017
ENSG00000263517	RF00554
ENSG00000263529	RF00017
ENSG00000263537	RF00017
ENSG00000263556	RF00017
ENSG00000263558	RF00017
ENSG00000263589	RF00554
ENSG00000263595	RF00017
ENSG00000263598	RF00026
ENSG00000263608	RF00017
ENSG00000263610	RF00019
ENSG00000263616	RF00017
ENSG00000263625	RF00137
ENSG00000263638	RF00026
ENSG00000263666	RF00156
ENSG00000263669	RF00017
ENSG00000263671	RF00017
ENSG00000263672	RF00017
ENSG00000263679	RF00019
ENSG00000263701	RF00026
ENSG00000263723	RF00157
ENSG00000263728	RF00017
ENSG00000263740	RF00017
ENSG00000263755	RF00017
ENSG00000263764	RF00221
ENSG00000263776	RF00394
ENSG00000263794	RF00017
ENSG00000263815	RF00017
ENSG00000263833	RF00019
ENSG00000263841	RF00017
ENSG00000263864	RF00282
ENSG00000263869	RF00026
ENSG00000263871	RF00003
ENSG00000263876	RF00019
ENSG00000263879	RF00428
ENSG00000263882	RF00017
ENSG00000263896	RF00026
ENSG00000263905	RF00017
ENSG00000263912	RF00017
ENSG00000263937	RF00026
ENSG00000263940	RF00017
ENSG00000263941	RF00017
ENSG00000263942	RF00554
ENSG00000263944	RF00017
ENSG00000263947	RF00017
ENSG00000263950	RF00019
ENSG00000263955	RF00017
ENSG00000263968	RF00017
ENSG00000263969	RF00017
ENSG00000263971	RF00003
ENSG00000263974	RF00017
ENSG00000263988	RF00017
ENSG00000263989	RF00017
ENSG00000263993	RF00017
ENSG00000263994	RF00428
ENSG00000263999	RF00017
ENSG00000264002	RF00017
ENSG00000264017	RF00017
ENSG00000264025	RF00026
ENSG00000264028	RF00017
ENSG00000264030	RF00017
ENSG00000264036	RF00017
ENSG00000264041	RF00017
ENSG00000264047	RF00017
ENSG00000264071	RF00017
ENSG00000264086	RF00282
ENSG00000264092	RF00017
ENSG00000264113	RF00017
ENSG00000264128	RF00017
ENSG00000264153	RF00428
ENSG00000264169	RF00017
ENSG00000264185	RF00026
ENSG00000264192	RF00017
ENSG00000264202	RF00282
ENSG00000264218	RF00019
ENSG00000264229	RF00618
ENSG00000264250	RF00017
ENSG00000264251	RF00017
ENSG00000264259	RF00003
ENSG00000264271	RF00017
ENSG00000264275	RF00017
ENSG00000264293	RF00017
ENSG00000264294	RF00157
ENSG00000264313	RF00017
ENSG00000264317	RF00017
ENSG00000264322	RF00017
ENSG00000264346	RF00599
ENSG00000264352	RF00017
ENSG00000264353	RF00019
ENSG00000264379	RF00157
ENSG00000264384	RF00017
ENSG00000264389	RF00003
ENSG00000264391	RF00017
ENSG00000264393	RF00019
ENSG00000264400	RF00017
ENSG00000264415	RF00100
ENSG00000264417	RF00017
ENSG00000264423	RF00017
ENSG00000264438	RF00017
ENSG00000264452	RF00285
ENSG00000264484	RF00017
ENSG00000264495	RF00019
ENSG00000264501	RF00017
ENSG00000264519	RF00017
ENSG00000264530	RF00017
ENSG00000264540	RF00017
ENSG00000264549	RF00189
ENSG00000264554	RF00017
ENSG00000264556	RF00026
ENSG00000264557	RF00026
ENSG00000264573	RF00017
ENSG00000264582	RF00017
ENSG00000264591	RF00137
ENSG00000264592	RF00017
ENSG00000264602	RF00019
ENSG00000264613	RF00017
ENSG00000264615	RF00017
ENSG00000264618	RF00017
ENSG00000264640	RF00003
ENSG00000264646	RF00019
ENSG00000264676	RF00017
ENSG00000264688	RF00017
ENSG00000264692	RF00019
ENSG00000264704	RF00003
ENSG00000264706	RF00017
ENSG00000264767	RF00017
ENSG00000264777	RF00026
ENSG00000264778	RF00019
ENSG00000264809	RF00017
ENSG00000264833	RF00017
ENSG00000264840	RF00017
ENSG00000264846	RF00019
ENSG00000264847	RF00019
ENSG00000264862	RF00017
ENSG00000264866	RF00017
ENSG00000264879	RF00017
ENSG00000264887	RF00019
ENSG00000264893	RF00003
ENSG00000264905	RF00019
ENSG00000264909	RF00003
ENSG00000264910	RF00017
ENSG00000264915	RF00019
ENSG00000264916	RF00017
ENSG00000264933	RF00017
ENSG00000264951	RF00026
ENSG00000264955	RF00019
ENSG00000264960	RF00003
ENSG00000264963	RF00017
ENSG00000264978	RF00017
ENSG00000264994	RF00325
ENSG00000264997	RF00157
ENSG00000264998	RF00003
ENSG00000265013	RF00133
ENSG00000265033	RF00017
ENSG00000265048	RF00026
ENSG00000265052	RF00017
ENSG00000265059	RF00003
ENSG00000265071	RF00019
ENSG00000265074	RF00003
ENSG00000265078	RF00017
ENSG00000265093	RF00017
ENSG00000265105	RF00019
ENSG00000265116	RF00137
ENSG00000265119	RF00017
ENSG00000265123	RF00017
ENSG00000265138	RF00554
ENSG00000265141	RF00017
ENSG00000265145	RF00325
ENSG00000265156	RF00276
ENSG00000265159	RF00019
ENSG00000265170	RF00017
ENSG00000265223	RF00003
ENSG00000265236	RF00137
ENSG00000265248	RF00003
ENSG00000265255	RF00100
ENSG00000265260	RF00017
ENSG00000265272	RF00017
ENSG00000265278	RF00019
ENSG00000265315	RF00017
ENSG00000265319	RF00017
ENSG00000265323	RF00019
ENSG00000265325	RF00137
ENSG00000265326	RF00017
ENSG00000265327	RF00017
ENSG00000265335	RF00537
ENSG00000265351	RF00026
ENSG00000265386	RF00017
ENSG00000265388	RF00017
ENSG00000265409	RF00026
ENSG00000265411	RF00017
ENSG00000265439	RF00017
ENSG00000265486	RF00017
ENSG00000265495	RF00554
ENSG00000265509	RF00019
ENSG00000265535	RF00017
ENSG00000265559	RF00017
ENSG00000265566	RF00017
ENSG00000265592	RF00017
ENSG00000265602	RF00554
ENSG00000265607	RF00137
ENSG00000265633	RF00100
ENSG00000265634	RF00133
ENSG00000265648	RF00017
